uid,language,model,prompting_technique,category,path,text_sha1,rewrite_provider,rewrite_model,n_rewrites,edit_ratio_min,raidar_score,error_raidar,judge_model,judge_label,judge_p_ai,judge_confidence,judge_brief_reason,error_judge
13,hindi,gemini_2_5_pro,few-shot,व_द_श,articles_today/hindi_gemini_2_5_pro_few-shot_व_द_श_13.txt,24b825de65a50c7663946f787deb755dfc1906d9,openai,gpt-4o-mini,1,0.1114015027768703,0.8885984972231297,,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Hindi flow, contextual depth, nuanced security analysis, authentic journalistic structure with balanced perspectives.",
13,tamil,gemma_3_12b_it,chain-of-thought,தம_ழகம,articles_today/tamil_gemma_3_12b_it_chain-of-thought_தம_ழகம_13.txt,0eb53c51d1f1e4958a5287cd77f1a81a9b483692,openai,gpt-4o-mini,1,0.030678466076696165,0.9693215339233039,,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Tamil news style with local details, authentic victim quotes, and typical crime reporting structure.",
14,bangla,gemini_2_5_flash,chain-of-thought,bangladesh,articles_today/bangla_gemini_2_5_flash_chain-of-thought_bangladesh_14.txt,d53c4e1f57b091f84e943f1876ab6c60e9f01d01,openai,gpt-4o-mini,1,0.03652221313709458,0.9634777868629054,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Highly formulaic structure, repetitive phrasing, generic political language, and overly formal bureaucratic tone typical of AI-generated Bangla news.",
14,telugu,gemini_2_5_flash,few-shot,eenadu_national,articles_today/telugu_gemini_2_5_flash_few-shot_eenadu_national_14.txt,67108e2ace69e2a6c922eb07e0aeb4af4f0de2c1,openai,gpt-4o-mini,1,0.10646153846153845,0.8935384615384615,,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Telugu journalistic style with authentic regional details, proper case structure, and human-like narrative flow.",
14,telugu,gemini_2_5_flash,zero-shot,eenadu_national,articles_today/telugu_gemini_2_5_flash_zero-shot_eenadu_national_14.txt,a8897b25f658a0600d5915c4eb70d9a4428fbe04,openai,gpt-4o-mini,1,0.09011469142545057,0.9098853085745494,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Repetitive phrasing, formulaic structure, balanced presentation of opposing views, and generic administrative language typical of AI-generated Telugu news.",
14,telugu,gemini_2_5_pro,few-shot,eenadu_national,articles_today/telugu_gemini_2_5_pro_few-shot_eenadu_national_14.txt,d575259bd7923709ff7c0e5855e8e1b327320d06,openai,gpt-4o-mini,1,0.1448382126348228,0.8551617873651772,,claude-sonnet-4-5-20250929,human,0.12,medium,Natural Telugu news style with authentic legal terminology and conventional court reporting structure.,
14,telugu,gemma_3_12b_it,zero-shot,eenadu_sports,articles_today/telugu_gemma_3_12b_it_zero-shot_eenadu_sports_14.txt,c19ab88858e9d4fba62019f568ef329ee1c06606,openai,gpt-4o-mini,1,0.13278319579894973,0.8672168042010503,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Formulaic structure, generic praise, keyword stuffing, lacks authentic journalistic sourcing and specific event context.",
15,bangla,gemini_2_5_flash,chain-of-thought,bangladesh,articles_today/bangla_gemini_2_5_flash_chain-of-thought_bangladesh_15.txt,9b418b5c155a10abf7f13d344b44014738c55c77,openai,gpt-4o-mini,1,0.09286971830985916,0.9071302816901409,,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Bangla news structure with authentic local details, names, locations, and typical journalistic style for regional tragedy reporting.",
15,bangla,gemini_2_5_flash,few-shot,bangladesh,articles_today/bangla_gemini_2_5_flash_few-shot_bangladesh_15.txt,73c69465f74183f468e1231b32bfa4a5d38268c9,openai,gpt-4o-mini,1,0.05365526492287056,0.9463447350771295,,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural cultural reporting style with authentic local details, traditional festival terminology, and organic narrative flow typical of regional journalism.",
15,bangla,gemini_2_5_pro,zero-shot,bangladesh,articles_today/bangla_gemini_2_5_pro_zero-shot_bangladesh_15.txt,4b33e46351098a238b73353c83f91bf12b12e225,openai,gpt-4o-mini,1,0.13810741687979539,0.8618925831202047,,claude-sonnet-4-5-20250929,human,0.12,medium,"Natural Bangla news structure with proper journalistic style, local details, and authentic reporting conventions typical of human journalism.",
15,telugu,gpt_4o,few-shot,eenadu_sports,articles_today/telugu_gpt_4o_few-shot_eenadu_sports_15.txt,0335cfb95081f71ef02dc41ca78ae680e22c17ca,openai,gpt-4o-mini,1,0.10352422907488987,0.8964757709251101,,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Telugu phrasing, authentic journalistic style, culturally appropriate sports news structure with proper local context.",
15,telugu,gpt_4o,zero-shot,eenadu_sports,articles_today/telugu_gpt_4o_zero-shot_eenadu_sports_15.txt,4193ccb7cb78668429c8bac9a7ad0534ca5ac143,openai,gpt-4o-mini,1,0.19464944649446494,0.8053505535055351,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Formulaic structure, generic descriptions, repetitive phrasing, lacks specific details typical of human journalism.",
16,bangla,gemini_2_5_pro,few-shot,bangladesh,articles_today/bangla_gemini_2_5_pro_few-shot_bangladesh_16.txt,636aba3d01167525cc3392642865a595c8d9f84f,openai,gpt-4o-mini,1,0.043316831683168314,0.9566831683168316,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Highly structured, formal tone, repetitive phrasing patterns, and idealized abstract language typical of AI-generated Bangla text.",
16,bangla,gemini_2_5_pro,zero-shot,bangladesh,articles_today/bangla_gemini_2_5_pro_zero-shot_bangladesh_16.txt,2474d546a0758faec770c3fc4e4ac1cb2b2fb0d7,openai,gpt-4o-mini,1,0.09521061742642815,0.9047893825735719,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Formulaic structure, generic quotes, overly formal Bangla, lacks specific verifiable details and journalistic attribution patterns.",
16,bangla,gemma_3_12b_it,zero-shot,bangladesh,articles_today/bangla_gemma_3_12b_it_zero-shot_bangladesh_16.txt,a5e2b7c9e332d40c8314ee8fba538b04ffeb0651,openai,gpt-4o-mini,1,0.1236125126135217,0.8763874873864783,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Contains Cyrillic character 'пока' in Bangla text, generic structure, repetitive phrasing, lacks specific details typical of human journalism.",
16,tamil,gemini_2_5_flash,chain-of-thought,தம_ழகம,articles_today/tamil_gemini_2_5_flash_chain-of-thought_தம_ழகம_16.txt,ea37f921bc35378fa6113bb8672b19a2d67e6692,openai,gpt-4o-mini,1,0.09123757904245709,0.9087624209575429,,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Tamil journalistic style with authentic local context, proper regional terminology, and realistic stakeholder quotes.",
16,tamil,gemini_2_5_pro,chain-of-thought,தம_ழகம,articles_today/tamil_gemini_2_5_pro_chain-of-thought_தம_ழகம_16.txt,6f08ad81e4d895586bf08321deec8da28192ffbc,openai,gpt-4o-mini,1,,,APITimeoutError: Request timed out.,claude-sonnet-4-5-20250929,ai,0.92,medium,"Multiple language mixing (Telugu script in Tamil text), unnatural date placeholder, repetitive formulaic structure, generic details without specifics.",
16,tamil,gemma_3_12b_it,few-shot,தம_ழகம,articles_today/tamil_gemma_3_12b_it_few-shot_தம_ழகம_16.txt,27574fe973ba7a0e6183017414013f517fa3979b,openai,gpt-4o-mini,1,0.10754553339115351,0.8924544666088465,,claude-sonnet-4-5-20250929,human,0.15,medium,Natural Tamil news structure with typical regional court reporting style and authentic journalistic flow.,
17,bangla,gemini_2_5_flash,chain-of-thought,bangladesh,articles_today/bangla_gemini_2_5_flash_chain-of-thought_bangladesh_17.txt,a6c4ffb209109e0081f2a652e5fe7a39a25a8d78,openai,gpt-4o-mini,1,0.12525667351129363,0.8747433264887063,,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Bangla news structure with local correspondent attribution, authentic administrative terminology, and region-specific reporting style typical of Bangladeshi journalism.",
17,bangla,gemini_2_5_pro,chain-of-thought,bangladesh,articles_today/bangla_gemini_2_5_pro_chain-of-thought_bangladesh_17.txt,696814ab6d01427f51cd0647f3dc00430f47181a,openai,gpt-4o-mini,1,0.07951945080091533,0.9204805491990846,,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Bangla news structure with authentic local details, minor Persian script error suggests human typo.",
17,telugu,gemini_2_5_pro,few-shot,eenadu_sports,articles_today/telugu_gemini_2_5_pro_few-shot_eenadu_sports_17.txt,b2638572a1b4c8631278f554d92878c5efc8d39f,openai,gpt-4o-mini,1,0.14340588988476313,0.8565941101152369,,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Telugu news style with proper cricket terminology, authentic journalistic flow, and contextually appropriate phrasing.",
18,bangla,gemini_2_5_pro,chain-of-thought,bangladesh,articles_today/bangla_gemini_2_5_pro_chain-of-thought_bangladesh_18.txt,3de67744a76b47ba1be9a674669c5e5cb2556926,openai,gpt-4o-mini,1,0.09055310817425355,0.9094468918257465,,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Bangla news structure with authentic local details, quotes, and cultural context typical of human journalism.",
18,bangla,gemma_3_12b_it,chain-of-thought,bangladesh,articles_today/bangla_gemma_3_12b_it_chain-of-thought_bangladesh_18.txt,8156429847ac75fc7d3e2d423b3446c71828f123,openai,gpt-4o-mini,1,0.2470643494598403,0.7529356505401597,,claude-sonnet-4-5-20250929,ai,0.95,medium,"Contains placeholder brackets, meta-instructions, and generic template structure typical of AI-generated content with editorial notes.",
18,tamil,gemma_3_12b_it,few-shot,தம_ழகம,articles_today/tamil_gemma_3_12b_it_few-shot_தம_ழகம_18.txt,71588c658f7227b99dd842be22ebe187829e1e54,openai,gpt-4o-mini,1,0.08,0.92,,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Tamil news style with local context, typical journalistic structure, and authentic regional reporting patterns.",
19,bangla,gemini_2_5_pro,chain-of-thought,bangladesh,articles_today/bangla_gemini_2_5_pro_chain-of-thought_bangladesh_19.txt,d89a6eec691eefca9d727b3f083af80fd9d58525,openai,gpt-4o-mini,1,0.1092190252495596,0.8907809747504404,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Highly formal structure, repetitive phrasing, generic quotes, and overly cautious bureaucratic language typical of AI-generated Bangla news.",
19,bangla,gemma_3_12b_it,chain-of-thought,bangladesh,articles_today/bangla_gemma_3_12b_it_chain-of-thought_bangladesh_19.txt,c6c381922e15e15fe6e10461abc0216fd29b4f00,openai,gpt-4o-mini,1,0.17436489607390301,0.825635103926097,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Unnatural Bangla phrasing, Russian word 'председাতি' mixed in, formulaic structure, lacks journalistic authenticity.",
19,tamil,gpt_4o,zero-shot,தம_ழகம,articles_today/tamil_gpt_4o_zero-shot_தம_ழகம_19.txt,3e8e84a92e33344d0df384f48a1e30cebb32aab2,openai,gpt-4o-mini,1,0.12705272255834055,0.8729472774416595,,claude-sonnet-4-5-20250929,human,0.15,medium,Natural Tamil news structure with typical regional reporting style and authentic labor dispute coverage patterns.,
2,bangla,gemini_2_5_flash,few-shot,entertainment,articles_today/bangla_gemini_2_5_flash_few-shot_entertainment_2.txt,65505ea3229830f67963dc42add880a46171889b,openai,gpt-4o-mini,1,0.15917602996254682,0.8408239700374531,,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Bangla news style with authentic cultural references, typical entertainment journalism structure, and realistic artist quotes.",
2,bangla,gemini_2_5_flash,zero-shot,technology,articles_today/bangla_gemini_2_5_flash_zero-shot_technology_2.txt,c2b7b72051f585b1b1d078f01a31130f0f89d157,openai,gpt-4o-mini,1,0.06614229531641044,0.9338577046835895,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Highly structured bullet points, repetitive phrasing patterns, formulaic transitions, and overly comprehensive coverage suggest AI generation.",
2,bangla,gemini_2_5_pro,chain-of-thought,bangladesh,articles_today/bangla_gemini_2_5_pro_chain-of-thought_bangladesh_2.txt,c04dff4ae8c04865820dbf245be53e89b33e4237,openai,gpt-4o-mini,1,0.12376847290640394,0.8762315270935961,,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Bangla news structure with authentic journalistic style, proper source attribution, and realistic local details.",
2,bangla,gemini_2_5_pro,few-shot,education,articles_today/bangla_gemini_2_5_pro_few-shot_education_2.txt,68d4429a5c082699a0cd8e32d5942c83a1c64468,openai,gpt-4o-mini,1,0.02299245024021963,0.9770075497597803,,claude-sonnet-4-5-20250929,human,0.15,medium,"Educational format with Bangla script mixing Korean characters, natural pedagogical structure, typical exam-style question-answer pattern for Bengali literature.",
2,bangla,gemini_2_5_pro,zero-shot,bangladesh,articles_today/bangla_gemini_2_5_pro_zero-shot_bangladesh_2.txt,c2e5e9eefd15e76518505c0cfd44031dc018c846,openai,gpt-4o-mini,1,0.24069478908188585,0.7593052109181142,,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Bangla news structure with authentic journalistic style, proper quote formatting, and typical government press briefing coverage.",
2,bangla,gemini_2_5_pro,zero-shot,opinion,articles_today/bangla_gemini_2_5_pro_zero-shot_opinion_2.txt,c893179563b066038e16c126b96f1f201c259bbd,openai,gpt-4o-mini,1,0.1154132539091586,0.8845867460908414,,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Bangla idioms, authentic local quotes, cultural depth, and journalistic structure suggest human authorship.",
2,bangla,gemini_2_5_pro,zero-shot,sports,articles_today/bangla_gemini_2_5_pro_zero-shot_sports_2.txt,3ae04710a8b431e34bbe87d04edb3c24a79e493d,openai,gpt-4o-mini,1,0.17065868263473055,0.8293413173652695,,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Bangla sports journalism style with authentic cultural references, idiomatic expressions, and typical human reporting patterns.",
2,bangla,gemma_3_12b_it,zero-shot,entertainment,articles_today/bangla_gemma_3_12b_it_zero-shot_entertainment_2.txt,c97ee3c5bead39d8bcbd4fdb2ab972ecd402cd8b,openai,gpt-4o-mini,1,0.041666666666666664,0.9583333333333334,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Historical inaccuracy: Bangabandhu was assassinated on August 15, 1975, making the stated imprisonment timeline impossible.",
2,bangla,gpt_4o,few-shot,technology,articles_today/bangla_gpt_4o_few-shot_technology_2.txt,1c46479e24fa28ea9b49d6bdb8aba37e5a1252a1,openai,gpt-4o-mini,1,0.0701195219123506,0.9298804780876494,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Vague topic, repetitive structure, lacks concrete information, generic expert references, typical AI circular reasoning pattern",
2,hindi,gemini_2_5_flash,chain-of-thought,व_द_श,articles_today/hindi_gemini_2_5_flash_chain-of-thought_व_द_श_2.txt,c996d5ac55f1d0a19e83dab90a43ccd4e065147e,openai,gpt-4o-mini,1,0.041916167664670656,0.9580838323353293,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Highly structured format, balanced multi-perspective analysis, formal academic tone, and systematic organization typical of AI-generated content.",
2,hindi,gemini_2_5_flash,few-shot,व_ज_ञ_न,articles_today/hindi_gemini_2_5_flash_few-shot_व_ज_ञ_न_2.txt,b73aac1645e3fb8df7b4dc53233e973a454f7133,openai,gpt-4o-mini,1,0.10596330275229358,0.8940366972477064,,claude-sonnet-4-5-20250929,human,0.25,medium,"Natural Hindi flow, cultural references like Vicky Donor, nuanced ethical discussion, authentic journalistic style with proper context.",
2,hindi,gemini_2_5_flash,zero-shot,मन_र_जन,articles_today/hindi_gemini_2_5_flash_zero-shot_मन_र_जन_2.txt,965ba157a8f563007816839f1b95094fa47ddd94,openai,gpt-4o-mini,1,0.09305373525557012,0.9069462647444299,,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Hindi journalistic style with authentic cultural references, idiomatic expressions, and organic narrative flow typical of human reporting.",
2,hindi,gemini_2_5_flash,zero-shot,स_शल,articles_today/hindi_gemini_2_5_flash_zero-shot_स_शल_2.txt,f97a7d56b5301f494bb55a339ccb6c0f5dd7ebf9,openai,gpt-4o-mini,1,0.17869034406215317,0.8213096559378468,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Generic content, repetitive phrasing, lacks specific details, formulaic structure typical of AI-generated Hindi news articles.",
2,hindi,gemini_2_5_pro,chain-of-thought,व_द_श,articles_today/hindi_gemini_2_5_pro_chain-of-thought_व_द_श_2.txt,b5299686c4ebd5767213a5dec528c6f69c595730,openai,gpt-4o-mini,1,0.06748726655348047,0.9325127334465195,,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Hindi journalistic style with authentic cultural context, proper diacritics, and realistic reporting structure typical of Indian news coverage.",
2,hindi,gemini_2_5_pro,few-shot,ख_ल,articles_today/hindi_gemini_2_5_pro_few-shot_ख_ल_2.txt,4b0e19551595faa9f878f545752617882365e02e,openai,gpt-4o-mini,1,0.107756376887038,0.892243623112962,,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Hindi sports reporting style with authentic match details, emotional narrative flow, and typical human sports journalism structure.",
2,hindi,gemini_2_5_pro,few-shot,भ_रत,articles_today/hindi_gemini_2_5_pro_few-shot_भ_रत_2.txt,8c914e54ee393b23d338e46ee8d885745fe02426,openai,gpt-4o-mini,1,0.08192937918301407,0.918070620816986,,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural political discourse structure, authentic Hindi journalistic style, contextual depth, and nuanced fact-checking approach typical of human reporting.",
2,hindi,gemini_2_5_pro,zero-shot,मन_र_जन,articles_today/hindi_gemini_2_5_pro_zero-shot_मन_र_जन_2.txt,b094280bbcf2988071a12d3fce52ddc85ac325c2,openai,gpt-4o-mini,1,0.1586946803755029,0.8413053196244971,,claude-sonnet-4-5-20250929,human,0.25,medium,"Natural narrative flow, cultural depth, emotional storytelling, and authentic journalistic structure suggest human authorship.",
2,hindi,gemma_3_12b_it,chain-of-thought,व_द_श,articles_today/hindi_gemma_3_12b_it_chain-of-thought_व_द_श_2.txt,7cd9d66f2009137e0f309423295c0b62a98b6db1,openai,gpt-4o-mini,1,0.0947935368043088,0.9052064631956912,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Formulaic structure, repetitive phrasing, generic expert quotes, and overly balanced diplomatic tone suggest AI generation.",
2,hindi,gemma_3_12b_it,chain-of-thought,स_शल,articles_today/hindi_gemma_3_12b_it_chain-of-thought_स_शल_2.txt,a6fe60373affa5450a47b38fde86d2c5c24e5047,openai,gpt-4o-mini,1,0.09656652360515021,0.9034334763948498,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Highly structured format, balanced opposing viewpoints, formulaic transitions, and overly diplomatic neutral tone suggest AI generation.",
2,hindi,gemma_3_12b_it,few-shot,व_ज_ञ_न,articles_today/hindi_gemma_3_12b_it_few-shot_व_ज_ञ_न_2.txt,2ddec03dafbbd769d8bb25ded7af8ecc27439212,openai,gpt-4o-mini,1,0.11037234042553191,0.8896276595744681,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Generic narrative structure, repetitive phrasing, lacks specific details like hospital name, dates, or verifiable sources typical of real journalism.",
2,tamil,gemini_2_5_flash,chain-of-thought,இந_த_ய,articles_today/tamil_gemini_2_5_flash_chain-of-thought_இந_த_ய_2.txt,f1e3d76be4927fe274368108e7949239148a0758,openai,gpt-4o-mini,1,0.033101045296167246,0.9668989547038328,,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Tamil writing style with cultural context, typical news structure, and authentic religious terminology for Tirupati festival coverage.",
2,tamil,gemini_2_5_flash,chain-of-thought,உலகம,articles_today/tamil_gemini_2_5_flash_chain-of-thought_உலகம_2.txt,2a98937a87c8c2eb4b5bbbb1ce4378fb74bb7555,openai,gpt-4o-mini,1,0.09937288953207911,0.9006271104679209,,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Tamil narrative flow, authentic journalistic structure, culturally appropriate medical terminology, human-like storytelling progression.",
2,tamil,gemini_2_5_flash,chain-of-thought,ச_ன_ம_ர_ல_ம,articles_today/tamil_gemini_2_5_flash_chain-of-thought_ச_ன_ம_ர_ல_ம_2.txt,2e6fd154decb77ce1d747cc517ecfc33efa917eb,openai,gpt-4o-mini,1,0.1218369259606373,0.8781630740393627,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Formulaic structure, repetitive phrasing, overly formal Tamil prose, and generic narrative arc typical of AI-generated content.",
2,tamil,gemini_2_5_flash,chain-of-thought,தம_ழகம,articles_today/tamil_gemini_2_5_flash_chain-of-thought_தம_ழகம_2.txt,3313bf93d3b4eda557d2600e75d33f61ab3d0468,openai,gpt-4o-mini,1,0.1426648721399731,0.857335127860027,,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Tamil news style with authentic local details, typical crime reporting structure, and regional naming conventions.",
2,tamil,gemini_2_5_flash,few-shot,உலகம,articles_today/tamil_gemini_2_5_flash_few-shot_உலகம_2.txt,e5d8f47179c93e50fe65ecf85359e01c4b9dd317,openai,gpt-4o-mini,1,0.08222066057624737,0.9177793394237527,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Generic formulaic structure, repetitive phrasing, lacks specific details like names, exact locations, or verifiable timestamps typical of real news.",
2,tamil,gemini_2_5_flash,zero-shot,க_ற_றம,articles_today/tamil_gemini_2_5_flash_zero-shot_க_ற_றம_2.txt,f43e72977f6776381c20e77992962dd020572533,openai,gpt-4o-mini,1,0.143384290985767,0.856615709014233,,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Tamil news style with authentic journalistic structure, regional political context, and typical crime reporting conventions.",
2,tamil,gemini_2_5_flash,zero-shot,தம_ழகம,articles_today/tamil_gemini_2_5_flash_zero-shot_தம_ழகம_2.txt,db026268953070fbd7ed329ff19309bba6fabdf7,openai,gpt-4o-mini,1,0.11485267588695129,0.8851473241130488,,claude-sonnet-4-5-20250929,human,0.12,medium,"Natural Tamil journalistic style with local details, emotional narrative flow, and authentic regional reporting conventions.",
2,tamil,gemini_2_5_pro,chain-of-thought,வ_ள_ய_ட_ட,articles_today/tamil_gemini_2_5_pro_chain-of-thought_வ_ள_ய_ட_ட_2.txt,b5acd87568cd4797f28d19babf8247f3229ae725,openai,gpt-4o-mini,1,0.2076101468624833,0.7923898531375166,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Mixed script errors (Herzen, ప్రత్యేక), formulaic structure, overly polished narrative style, generic social media references",
2,tamil,gemini_2_5_pro,few-shot,க_ற_றம,articles_today/tamil_gemini_2_5_pro_few-shot_க_ற_றம_2.txt,9b6cebf6d6af7487b594920423bd2797407cae04,openai,gpt-4o-mini,1,0.18110236220472442,0.8188976377952756,,claude-sonnet-4-5-20250929,human,0.12,medium,"Regional news style, specific local details, natural Tamil syntax, typical human journalism structure",
2,tamil,gemini_2_5_pro,zero-shot,தம_ழகம,articles_today/tamil_gemini_2_5_pro_zero-shot_தம_ழகம_2.txt,67285bec43ea69a49ee87b7efdfaf2038c32a36e,openai,gpt-4o-mini,1,0.20159313725490197,0.798406862745098,,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Tamil news style with authentic local reporting conventions, typical journalistic structure, and realistic incident details.",
2,tamil,gemini_2_5_pro,zero-shot,ம_வட_ட_மச_ல,articles_today/tamil_gemini_2_5_pro_zero-shot_ம_வட_ட_மச_ல_2.txt,c6a58aaad5ba3ef77df9774f38e85499bf0e9134,openai,gpt-4o-mini,1,0.12299196787148595,0.8770080321285141,,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Tamil news style with authentic local details, proper journalistic structure, and realistic reporting conventions.",
2,tamil,gemma_3_12b_it,chain-of-thought,இந_த_ய,articles_today/tamil_gemma_3_12b_it_chain-of-thought_இந_த_ய_2.txt,7959b429037eac0c5460638a705b4033bb724a0d,openai,gpt-4o-mini,1,0.17873100983020554,0.8212689901697945,,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Tamil news style with proper political context, regional terminology, and authentic journalistic structure typical of human reporting.",
2,tamil,gemma_3_12b_it,chain-of-thought,ம_வட_ட_மச_ல,articles_today/tamil_gemma_3_12b_it_chain-of-thought_ம_வட_ட_மச_ல_2.txt,7dbe337330db7008de0705d0a0f453c2dfdd92ac,openai,gpt-4o-mini,1,0.22860071758072784,0.7713992824192721,,claude-sonnet-4-5-20250929,ai,0.95,medium,"Highly formulaic structure, repetitive phrasing, generic transitions, and disclaimer indicate AI generation in Tamil news format.",
2,tamil,gemma_3_12b_it,few-shot,தம_ழகம,articles_today/tamil_gemma_3_12b_it_few-shot_தம_ழகம_2.txt,15cf75a3099c8011343a9a840f81f38674369012,openai,gpt-4o-mini,1,0.05887300252312868,0.9411269974768713,,claude-sonnet-4-5-20250929,ai,0.88,medium,"Generic temple event description with formulaic structure, repetitive phrasing, lacks specific details or quotes typical of human journalism.",
2,tamil,gemma_3_12b_it,few-shot,ம_வட_ட_மச_ல,articles_today/tamil_gemma_3_12b_it_few-shot_ம_வட_ட_மச_ல_2.txt,d7e24ee72bf572585681841370819899ea77e9aa,openai,gpt-4o-mini,1,0.1641938674579624,0.8358061325420376,,claude-sonnet-4-5-20250929,human,0.15,medium,"Local event reporting with specific names, natural Tamil phrasing, typical regional news structure and authentic journalistic style.",
2,tamil,gemma_3_12b_it,zero-shot,தம_ழகம,articles_today/tamil_gemma_3_12b_it_zero-shot_தம_ழகம_2.txt,5b4d758cc3181ddfb23219d8eacc8772d74d0276,openai,gpt-4o-mini,1,0.060767590618336885,0.9392324093816631,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Formulaic structure, generic quotes, perfect formatting, and inclusion of helpline numbers suggest AI generation.",
2,telugu,gemini_2_5_flash,few-shot,eenadu_sports,articles_today/telugu_gemini_2_5_flash_few-shot_eenadu_sports_2.txt,809bd61a6035c2a2ded043c570a211a765fb3b6d,openai,gpt-4o-mini,1,0.24022346368715083,0.7597765363128491,,claude-sonnet-4-5-20250929,human,0.15,medium,Natural Telugu sports reporting style with typical journalistic structure and authentic regional phrasing.,
2,telugu,gemini_2_5_flash,zero-shot,eenadu_business,articles_today/telugu_gemini_2_5_flash_zero-shot_eenadu_business_2.txt,07530ddc1f2831656a7826e901e7a71fac28758c,openai,gpt-4o-mini,1,0.14218009478672985,0.8578199052132701,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Formulaic structure, repetitive phrasing, overly formal tone, and generic business analysis typical of AI-generated Telugu news content.",
2,telugu,gemini_2_5_flash,zero-shot,eenadu_sports,articles_today/telugu_gemini_2_5_flash_zero-shot_eenadu_sports_2.txt,545e4d6e1a6d96bbd43790e603d5e27f07dbe945,openai,gpt-4o-mini,1,0.22956521739130434,0.7704347826086957,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Formulaic structure, generic quotes, repetitive praise patterns, and overly polished Telugu prose suggest AI generation.",
2,telugu,gemini_2_5_pro,chain-of-thought,eenadu_cinema,articles_today/telugu_gemini_2_5_pro_chain-of-thought_eenadu_cinema_2.txt,3c8bca058e011f21e10fe0d3fa7249d63477b8dd,openai,gpt-4o-mini,1,0.14656771799628943,0.8534322820037106,,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Telugu writing style with authentic cultural context, idiomatic expressions, and organic narrative flow typical of human journalism.",
2,telugu,gemini_2_5_pro,chain-of-thought,eenadu_national,articles_today/telugu_gemini_2_5_pro_chain-of-thought_eenadu_national_2.txt,37ee0c1712edc5fd8b6dec7af48d1b525708a300,openai,gpt-4o-mini,1,0.2170035671819263,0.7829964328180737,,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Telugu writing style with authentic regional context, typical journalistic structure, and culturally appropriate narrative flow.",
2,telugu,gemini_2_5_pro,few-shot,eenadu_national,articles_today/telugu_gemini_2_5_pro_few-shot_eenadu_national_2.txt,8e4f92e5973c75182c9c46ab3b71f065267873f4,openai,gpt-4o-mini,1,0.19234116623150566,0.8076588337684943,,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Telugu news style with authentic journalistic structure, proper case references, and genuine emotional quotes from victims' family.",
