uid,language,model,prompting_technique,category,path,text_sha1,judge_model,judge_label,judge_p_ai,judge_confidence,judge_brief_reason,error
2,tamil,gemini_2_5_flash,chain-of-thought,ச_ன_ம_ர_ல_ம,articles_today/tamil_gemini_2_5_flash_chain-of-thought_ச_ன_ம_ர_ல_ம_2.txt,2e6fd154decb77ce1d747cc517ecfc33efa917eb,claude-sonnet-4-5-20250929,ai,0.92,medium,"Formulaic structure, repetitive phrasing, overly formal Tamil prose, and generic narrative arc typical of AI-generated content.",
2,tamil,gemini_2_5_flash,chain-of-thought,இந_த_ய,articles_today/tamil_gemini_2_5_flash_chain-of-thought_இந_த_ய_2.txt,f1e3d76be4927fe274368108e7949239148a0758,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Tamil writing style with cultural context, typical news structure, and authentic religious terminology for Tirupati festival coverage.",
3,tamil,gemini_2_5_flash,chain-of-thought,ச_ன_ம_ர_ல_ம,articles_today/tamil_gemini_2_5_flash_chain-of-thought_ச_ன_ம_ர_ல_ம_3.txt,cc382cf7a36c354c6b0b661b227600b7d5fa3c20,claude-sonnet-4-5-20250929,ai,0.92,medium,"Formulaic structure, repetitive phrasing, overly formal Tamil style, and generic narrative progression typical of AI-generated content.",
1,tamil,gemini_2_5_pro,chain-of-thought,உலகம,articles_today/tamil_gemini_2_5_pro_chain-of-thought_உலகம_1.txt,c5f5c14bfc904a8a3fc3835c274f02af7ddeb383,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Tamil news style with authentic political terminology, proper cultural references, and typical journalistic structure for regional reporting.",
1,tamil,gemini_2_5_pro,chain-of-thought,ஸ_ட_ட_எக_ஸ_ப_ரஸ,articles_today/tamil_gemini_2_5_pro_chain-of-thought_ஸ_ட_ட_எக_ஸ_ப_ரஸ_1.txt,06396a39a60a2d4a1c2cf6a860a2d7a5f3a8cd0d,claude-sonnet-4-5-20250929,ai,0.92,medium,"Highly structured format, balanced presentation, generic placeholder name, formulaic legal explanations suggest AI generation.",
16,tamil,gemini_2_5_pro,chain-of-thought,தம_ழகம,articles_today/tamil_gemini_2_5_pro_chain-of-thought_தம_ழகம_16.txt,6f08ad81e4d895586bf08321deec8da28192ffbc,claude-sonnet-4-5-20250929,ai,0.92,medium,"Multiple language mixing (Telugu script in Tamil text), unnatural date placeholder, repetitive formulaic structure, generic details without specifics.",
2,tamil,gemini_2_5_pro,chain-of-thought,வ_ள_ய_ட_ட,articles_today/tamil_gemini_2_5_pro_chain-of-thought_வ_ள_ய_ட_ட_2.txt,b5acd87568cd4797f28d19babf8247f3229ae725,claude-sonnet-4-5-20250929,ai,0.92,medium,"Mixed script errors (Herzen, ప్రత్యేక), formulaic structure, overly polished narrative style, generic social media references",
3,tamil,gemini_2_5_pro,chain-of-thought,க_ற_றம,articles_today/tamil_gemini_2_5_pro_chain-of-thought_க_ற_றம_3.txt,ae8ce842f924c4c9076ec556cff9fc643da31538,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Tamil news style with authentic local details, proper journalistic structure, and culturally appropriate narrative flow.",
4,tamil,gemini_2_5_pro,chain-of-thought,ம_வட_ட_மச_ல,articles_today/tamil_gemini_2_5_pro_chain-of-thought_ம_வட_ட_மச_ல_4.txt,9a21d24df2348b2a524710b5e34ee48d0b981464,claude-sonnet-4-5-20250929,ai,0.92,medium,"Formulaic structure, generic placeholder details, overly formal Tamil news style, lacks authentic journalistic specificity.",
4,tamil,gemini_2_5_pro,chain-of-thought,க_ற_றம,articles_today/tamil_gemini_2_5_pro_chain-of-thought_க_ற_றம_4.txt,4e127d14a70d7f5da09269d070f2e976fa778904,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Tamil news style with typical journalistic structure, local context, and conventional reporting patterns for regional crime news.",
5,tamil,gemini_2_5_pro,chain-of-thought,ச_ன_ம_ர_ல_ம,articles_today/tamil_gemini_2_5_pro_chain-of-thought_ச_ன_ம_ர_ல_ம_5.txt,f246c13e75756aad07cc12406b8042b0aa000276,claude-sonnet-4-5-20250929,ai,0.95,medium,"Formulaic structure, repetitive phrasing, Telugu script mixed in Tamil text, overly formal tone suggests AI generation.",
6,tamil,gemini_2_5_pro,chain-of-thought,தம_ழகம,articles_today/tamil_gemini_2_5_pro_chain-of-thought_தம_ழகம_6.txt,5ea22b41c709bc407e87014c974f742608993f6f,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Tamil news structure with authentic local political details, typical journalistic formatting, and region-specific content patterns.",
7,tamil,gemini_2_5_pro,chain-of-thought,தம_ழகம,articles_today/tamil_gemini_2_5_pro_chain-of-thought_தம_ழகம_7.txt,22d2e514c9113a20e7fe83e8e6feb77384d927be,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Tamil news structure with authentic local context, proper journalistic style, and realistic industry-specific details about Sivakasi.",
1,tamil,gemma_3_12b_it,chain-of-thought,தம_ழகம,articles_today/tamil_gemma_3_12b_it_chain-of-thought_தம_ழகம_1.txt,82dfa83c8e8fcdcf4473780157365db8c2f276a4,claude-sonnet-4-5-20250929,ai,0.92,medium,"Generic structure, repetitive phrasing, lacks specific details, formulaic news format, and inconsistent numerical claims suggest AI generation.",
1,tamil,gemma_3_12b_it,chain-of-thought,க_ற_றம,articles_today/tamil_gemma_3_12b_it_chain-of-thought_க_ற_றம_1.txt,1d6541542a7aa98efb8bb7ff8111d2c129f965f8,claude-sonnet-4-5-20250929,ai,0.92,medium,"Formulaic structure, generic placeholder text, repetitive phrasing, lacks specific journalistic details typical of human crime reporting.",
1,tamil,gemma_3_12b_it,chain-of-thought,ஸ_ட_ட_எக_ஸ_ப_ரஸ,articles_today/tamil_gemma_3_12b_it_chain-of-thought_ஸ_ட_ட_எக_ஸ_ப_ரஸ_1.txt,c82c786c79c6bbe45c83f53f4f6fd660895f94c7,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Tamil news style with authentic legal terminology, contextual flow, and journalistic structure typical of human reporting.",
1,tamil,gemma_3_12b_it,chain-of-thought,ம_வட_ட_மச_ல,articles_today/tamil_gemma_3_12b_it_chain-of-thought_ம_வட_ட_மச_ல_1.txt,62056e4bc77c58d19204c803e3dbeb9f36ec3ed4,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Tamil news structure with local details, authentic protest quotes, and typical regional journalism style.",
12,tamil,gemma_3_12b_it,chain-of-thought,தம_ழகம,articles_today/tamil_gemma_3_12b_it_chain-of-thought_தம_ழகம_12.txt,6c273c1808f531082caa5b05375a05edc4708478,claude-sonnet-4-5-20250929,ai,0.95,medium,"Generic template structure, placeholder disclaimer, formulaic political coverage, lacks authentic journalistic voice and specific local details.",
13,tamil,gemma_3_12b_it,chain-of-thought,தம_ழகம,articles_today/tamil_gemma_3_12b_it_chain-of-thought_தம_ழகம_13.txt,0eb53c51d1f1e4958a5287cd77f1a81a9b483692,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Tamil news style with local details, authentic victim quotes, and typical crime reporting structure.",
2,tamil,gemma_3_12b_it,chain-of-thought,இந_த_ய,articles_today/tamil_gemma_3_12b_it_chain-of-thought_இந_த_ய_2.txt,7959b429037eac0c5460638a705b4033bb724a0d,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Tamil news style with proper political context, regional terminology, and authentic journalistic structure typical of human reporting.",
2,tamil,gemma_3_12b_it,chain-of-thought,ம_வட_ட_மச_ல,articles_today/tamil_gemma_3_12b_it_chain-of-thought_ம_வட_ட_மச_ல_2.txt,7dbe337330db7008de0705d0a0f453c2dfdd92ac,claude-sonnet-4-5-20250929,ai,0.95,medium,"Highly formulaic structure, repetitive phrasing, generic transitions, and disclaimer indicate AI generation in Tamil news format.",
3,tamil,gemma_3_12b_it,chain-of-thought,ச_ன_ம_ர_ல_ம,articles_today/tamil_gemma_3_12b_it_chain-of-thought_ச_ன_ம_ர_ல_ம_3.txt,6e867230465d13fe419e8e0c9ec2e13d830a88c1,claude-sonnet-4-5-20250929,ai,0.92,medium,"Formulaic structure, repetitive phrasing, generic quotes, and overly balanced presentation suggest AI generation in Tamil.",
3,tamil,gemma_3_12b_it,chain-of-thought,இந_த_ய,articles_today/tamil_gemma_3_12b_it_chain-of-thought_இந_த_ய_3.txt,56d622446b061898b9be5f28f8ae5cf4155e5969,claude-sonnet-4-5-20250929,ai,0.92,medium,"Formulaic structure, repetitive phrasing, generic political reporting style, lacks authentic journalistic voice and specific sourcing details.",
00908,tamil,gpt_4o,chain-of-thought,இந_த_ய,articles_today/tamil_gpt_4o_chain-of-thought_இந_த_ய_00908.txt,94d32d9527f249ea501859d6e6d272091ab3885d,claude-sonnet-4-5-20250929,ai,0.92,medium,"Generic narrative structure, repetitive phrasing, vague details, and formulaic conclusion typical of AI-generated Tamil news.",
01834,tamil,gpt_4o,chain-of-thought,தம_ழகம,articles_today/tamil_gpt_4o_chain-of-thought_தம_ழகம_01834.txt,73dd75f886c3dbde009c34734d37a164429e1bfe,claude-sonnet-4-5-20250929,ai,0.92,medium,"Repetitive phrasing, formulaic structure, and overly formal political rhetoric typical of AI-generated Tamil news content.",
02430,tamil,gpt_4o,chain-of-thought,தம_ழகம,articles_today/tamil_gpt_4o_chain-of-thought_தம_ழகம_02430.txt,a5197f056d7ba2ace9e15e6a07c83425b643204c,claude-sonnet-4-5-20250929,ai,0.92,medium,"Generic festival coverage with formulaic structure, repetitive phrasing, and lack of specific details or authentic journalistic elements.",
02581,tamil,gpt_4o,chain-of-thought,ச_ன_ம_ர_ல_ம,articles_today/tamil_gpt_4o_chain-of-thought_ச_ன_ம_ர_ல_ம_02581.txt,87c1bb7ddf7eca0336d0abf92b9016cffa107d57,claude-sonnet-4-5-20250929,ai,0.92,medium,"Generic phrasing, vague details, repetitive structure, lacks specific names/dates typical of gossip journalism.",
04856,tamil,gpt_4o,chain-of-thought,வ_ள_ய_ட_ட,articles_today/tamil_gpt_4o_chain-of-thought_வ_ள_ய_ட_ட_04856.txt,a37d7a0654db4efa345119a60053fc9d4a1bc07f,claude-sonnet-4-5-20250929,ai,0.92,medium,"Formulaic structure, repetitive phrasing, generic statements, lacks specific quotes or concrete details typical of authentic interviews.",
05226,tamil,gpt_4o,chain-of-thought,க_ற_றம,articles_today/tamil_gpt_4o_chain-of-thought_க_ற_றம_05226.txt,cc7b90b87356328eb66917abc76d9c6c382670c4,claude-sonnet-4-5-20250929,ai,0.92,medium,"Formulaic structure, repetitive phrasing, generic political commentary, and overly balanced presentation typical of AI-generated Tamil news.",
05897,tamil,gpt_4o,chain-of-thought,இந_த_ய,articles_today/tamil_gpt_4o_chain-of-thought_இந_த_ய_05897.txt,cac029e631b31a94f55fb8e7c56f4f5b0ff45784,claude-sonnet-4-5-20250929,ai,0.92,medium,"Generic structure, vague details, formulaic language, lacks specific verifiable facts typical of real news reporting.",
06137,tamil,gpt_4o,chain-of-thought,ச_ன_ம_ர_ல_ம,articles_today/tamil_gpt_4o_chain-of-thought_ச_ன_ம_ர_ல_ம_06137.txt,82822c66e0ddabf5a5e5602b8ffa44cea6422ba4,claude-sonnet-4-5-20250929,ai,0.92,medium,"Generic formulaic structure, repetitive security assurances, vague details, lacks authentic journalistic sourcing and specific quotes.",
06879,tamil,gpt_4o,chain-of-thought,இந_த_ய,articles_today/tamil_gpt_4o_chain-of-thought_இந_த_ய_06879.txt,6f556f3df82630cb8ef944637a95029df8973e54,claude-sonnet-4-5-20250929,ai,0.92,medium,"Highly structured format, repetitive phrasing patterns, generic statements, and formulaic section organization typical of AI-generated Tamil content.",
5,tamil,gpt_4o,chain-of-thought,இந_த_ய,articles_today/tamil_gpt_4o_chain-of-thought_இந_த_ய_5.txt,d6ad6dacd1eaec61bc47f85a59e0217a112b2388,claude-sonnet-4-5-20250929,ai,0.92,medium,"Highly structured outline format with generic placeholders, lacks specific details, names, dates typical of actual news reporting.",
00377,tamil,mistralai_Mistral_7B_Instruct_v0_2,chain-of-thought,ச_ன_ம_ர_ல_ம,articles_today/tamil_mistralai_Mistral_7B_Instruct_v0_2_chain-of-thought_ச_ன_ம_ர_ல_ம_00377.txt,9c510af3f7358de2243e614cdbc958dd25c862a9,claude-sonnet-4-5-20250929,ai,0.95,medium,"Extreme repetition of phrases, incoherent structure, nonsensical content, and typical AI text generation degradation patterns.",
00703,tamil,mistralai_Mistral_7B_Instruct_v0_2,chain-of-thought,ச_ன_ம_ர_ல_ம,articles_today/tamil_mistralai_Mistral_7B_Instruct_v0_2_chain-of-thought_ச_ன_ம_ர_ல_ம_00703.txt,435e9c75d91edc5ef91611b07dee66a3c51d1536,claude-sonnet-4-5-20250929,ai,0.95,medium,"Repetitive phrases, grammatical errors, incoherent structure, and nonsensical content indicate AI generation with poor Tamil language model.",
01363,tamil,mistralai_Mistral_7B_Instruct_v0_2,chain-of-thought,தம_ழகம,articles_today/tamil_mistralai_Mistral_7B_Instruct_v0_2_chain-of-thought_தம_ழகம_01363.txt,20ffe20bfa7b2bfce937bb54bdb60f2bd5d42601,claude-sonnet-4-5-20250929,ai,0.95,medium,"Repetitive phrases, nonsensical structure, corrupted text, and meaningless bullet points indicate AI generation failure or corruption.",
02497,tamil,mistralai_Mistral_7B_Instruct_v0_2,chain-of-thought,க_ற_றம,articles_today/tamil_mistralai_Mistral_7B_Instruct_v0_2_chain-of-thought_க_ற_றம_02497.txt,cbababef52de94f714e3ba44c5d99a9c29b51e52,claude-sonnet-4-5-20250929,ai,0.98,medium,"Repetitive nonsensical phrases, grammatical errors, incomplete sentences, and incoherent content structure indicate AI generation failure.",
02555,tamil,mistralai_Mistral_7B_Instruct_v0_2,chain-of-thought,தம_ழகம,articles_today/tamil_mistralai_Mistral_7B_Instruct_v0_2_chain-of-thought_தம_ழகம_02555.txt,bad37669789226a9713fd3976c9ad89c498eddf0,claude-sonnet-4-5-20250929,ai,0.95,medium,"Excessive repetition of identical phrases, unnatural Tamil grammar, and incoherent sentence structure indicate AI generation.",
02618,tamil,mistralai_Mistral_7B_Instruct_v0_2,chain-of-thought,உலகம,articles_today/tamil_mistralai_Mistral_7B_Instruct_v0_2_chain-of-thought_உலகம_02618.txt,bfce5cc58772e12b09d774b060f39014a1b637b9,claude-sonnet-4-5-20250929,ai,0.95,medium,"Repetitive phrases, incoherent structure, meaningless content, and grammatically broken Tamil indicate AI generation with poor training data.",
04281,tamil,mistralai_Mistral_7B_Instruct_v0_2,chain-of-thought,தம_ழகம,articles_today/tamil_mistralai_Mistral_7B_Instruct_v0_2_chain-of-thought_தம_ழகம_04281.txt,cad90de54ea8fb68423e8fab36bd97f55e32a630,claude-sonnet-4-5-20250929,ai,0.95,medium,"Severe grammatical errors, repetitive nonsensical phrases, unnatural Tamil structure, and incoherent content indicate AI generation failure.",
04449,tamil,mistralai_Mistral_7B_Instruct_v0_2,chain-of-thought,க_ற_றம,articles_today/tamil_mistralai_Mistral_7B_Instruct_v0_2_chain-of-thought_க_ற_றம_04449.txt,74ac8634cc58422a3e880cc852c193dc545abd68,claude-sonnet-4-5-20250929,ai,0.95,medium,"Repetitive phrases, incoherent structure, grammatical errors, and nonsensical content indicate AI generation with poor Tamil language model.",
04464,tamil,mistralai_Mistral_7B_Instruct_v0_2,chain-of-thought,தம_ழகம,articles_today/tamil_mistralai_Mistral_7B_Instruct_v0_2_chain-of-thought_தம_ழகம_04464.txt,fe2616e35190ca10a82bfa420b68f1910f23a2ca,claude-sonnet-4-5-20250929,ai,0.95,medium,"Severe grammatical errors, repetitive nonsensical phrases, incoherent structure, and meaningless Tamil text indicate machine generation failure.",
05205,tamil,mistralai_Mistral_7B_Instruct_v0_2,chain-of-thought,இந_த_ய,articles_today/tamil_mistralai_Mistral_7B_Instruct_v0_2_chain-of-thought_இந_த_ய_05205.txt,18ce39adab0c6cd0528b402b15e0af04a6840f30,claude-sonnet-4-5-20250929,ai,0.95,medium,Severe repetitive text degradation and nonsensical Tamil phrases indicate AI generation failure or corruption.,
1,tamil,gemini_2_5_flash,few-shot,ச_ன_ம_ர_ல_ம,articles_today/tamil_gemini_2_5_flash_few-shot_ச_ன_ம_ர_ல_ம_1.txt,f91ee5dfc1ac854479de9519a07d59b8d1e1983f,claude-sonnet-4-5-20250929,ai,0.92,medium,"Formulaic structure, repetitive phrasing, overly formal Tamil style, and generic entertainment news template suggest AI generation.",
1,tamil,gemini_2_5_flash,few-shot,க_ற_றம,articles_today/tamil_gemini_2_5_flash_few-shot_க_ற_றம_1.txt,4e7eaaf869e88dde4683e71fabc1a2c2f9af8f9c,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Tamil news style with authentic local details, typical crime reporting structure, and genuine journalistic flow.",
12,tamil,gemini_2_5_flash,few-shot,தம_ழகம,articles_today/tamil_gemini_2_5_flash_few-shot_தம_ழகம_12.txt,8e49865b7212ad78d0a697f57f49e11b561e73da,claude-sonnet-4-5-20250929,ai,0.92,medium,"Overly formal structure, repetitive phrasing, and generic political commentary typical of AI-generated Tamil news.",
2,tamil,gemini_2_5_flash,few-shot,உலகம,articles_today/tamil_gemini_2_5_flash_few-shot_உலகம_2.txt,e5d8f47179c93e50fe65ecf85359e01c4b9dd317,claude-sonnet-4-5-20250929,ai,0.92,medium,"Generic formulaic structure, repetitive phrasing, lacks specific details like names, exact locations, or verifiable timestamps typical of real news.",
23,tamil,gemini_2_5_flash,few-shot,தம_ழகம,articles_today/tamil_gemini_2_5_flash_few-shot_தம_ழகம_23.txt,9755cbdedcba193958dd77174f99fea5ecf7fa14,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Tamil news style with authentic local details, typical protest reporting structure, and genuine administrative response patterns.",
3,tamil,gemini_2_5_flash,few-shot,ம_வட_ட_மச_ல,articles_today/tamil_gemini_2_5_flash_few-shot_ம_வட_ட_மச_ல_3.txt,765f21e5cf758a4e2ecac29969212bffc3e09ae3,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Tamil news style with typical crime reporting structure, local details, and authentic journalistic flow.",
3,tamil,gemini_2_5_flash,few-shot,வ_ள_ய_ட_ட,articles_today/tamil_gemini_2_5_flash_few-shot_வ_ள_ய_ட_ட_3.txt,9b3653afd8790a3ec6b75d0fcbd507f7534e708c,claude-sonnet-4-5-20250929,ai,0.88,medium,"Formulaic sports reporting structure, repetitive phrasing patterns, and placeholder text '(தேதி)' suggest AI generation.",
3,tamil,gemini_2_5_flash,few-shot,க_ற_றம,articles_today/tamil_gemini_2_5_flash_few-shot_க_ற_றம_3.txt,da694aacf349c1d34b446806cc0b26dc565bec79,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Tamil news style with authentic local details, typical journalistic structure, and realistic reporting patterns.",
4,tamil,gemini_2_5_flash,few-shot,க_ற_றம,articles_today/tamil_gemini_2_5_flash_few-shot_க_ற_றம_4.txt,0ce4291c79cf2a71f860b84dee17980656da3902,claude-sonnet-4-5-20250929,ai,0.92,medium,"Highly formulaic structure, repetitive phrasing, overly systematic narrative flow typical of AI-generated Tamil news content.",
4,tamil,gemini_2_5_flash,few-shot,இந_த_ய,articles_today/tamil_gemini_2_5_flash_few-shot_இந_த_ய_4.txt,d1a3b55b1060c701a24d5715b030da8201880427,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural political rhetoric with authentic Tamil news style, typical opposition criticism patterns, and human journalistic flow.",
1,tamil,gemini_2_5_pro,few-shot,மர_மம,articles_today/tamil_gemini_2_5_pro_few-shot_மர_மம_1.txt,47fcf89d611578b8a217e3a5c4b3c13bacbfdb0d,claude-sonnet-4-5-20250929,ai,0.92,medium,"Formulaic horror narrative structure, repetitive dramatic phrases, and overly theatrical storytelling patterns typical of AI-generated Tamil content.",
1,tamil,gemini_2_5_pro,few-shot,ஸ_ட_ட_எக_ஸ_ப_ரஸ,articles_today/tamil_gemini_2_5_pro_few-shot_ஸ_ட_ட_எக_ஸ_ப_ரஸ_1.txt,d09c2feb54428b712e04901f397548d14951fc11,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Tamil journalistic style with authentic political reporting conventions, proper quote formatting, and regional administrative terminology.",
1,tamil,gemini_2_5_pro,few-shot,ம_வட_ட_மச_ல,articles_today/tamil_gemini_2_5_pro_few-shot_ம_வட_ட_மச_ல_1.txt,fedbc9dd32a0b5f549a5e7a9944ee52baf95417a,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Tamil news style with local context, proper names, and typical memorial event reporting structure.",
2,tamil,gemini_2_5_pro,few-shot,க_ற_றம,articles_today/tamil_gemini_2_5_pro_few-shot_க_ற_றம_2.txt,9b6cebf6d6af7487b594920423bd2797407cae04,claude-sonnet-4-5-20250929,human,0.12,medium,"Regional news style, specific local details, natural Tamil syntax, typical human journalism structure",
22,tamil,gemini_2_5_pro,few-shot,தம_ழகம,articles_today/tamil_gemini_2_5_pro_few-shot_தம_ழகம_22.txt,c051b590cb7dde6fd61269bb63625ce4d669c370,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Tamil news style with local context, specific organizational names, and authentic journalistic structure typical of regional reporting.",
4,tamil,gemini_2_5_pro,few-shot,உலகம,articles_today/tamil_gemini_2_5_pro_few-shot_உலகம_4.txt,ceb329f7f78c14eaf26ed18f42786325e80a2181,claude-sonnet-4-5-20250929,human,0.15,medium,"Authentic Tamil news style with proper regional context, specific dates, names, and natural journalistic flow typical of human reporting.",
4,tamil,gemini_2_5_pro,few-shot,தம_ழகம,articles_today/tamil_gemini_2_5_pro_few-shot_தம_ழகம_4.txt,d6927621657190c018543dd9838c7ebf7ff6ebcd,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Tamil political reporting style with authentic regional context, idiomatic expressions, and typical journalistic structure for Tamil news.",
5,tamil,gemini_2_5_pro,few-shot,இந_த_ய,articles_today/tamil_gemini_2_5_pro_few-shot_இந_த_ய_5.txt,4a1e14eeb1f3e69414ccd89d9a6f80e801ce9073,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Tamil political discourse with authentic regional context, idiomatic expressions, and nuanced coalition dynamics typical of human journalism.",
5,tamil,gemini_2_5_pro,few-shot,க_ற_றம,articles_today/tamil_gemini_2_5_pro_few-shot_க_ற_றம_5.txt,52d252af6448e79335d1aa88159adc33f8ed52b0,claude-sonnet-4-5-20250929,human,0.12,medium,"Natural Tamil news style with proper journalistic structure, local context, and authentic regional reporting patterns.",
8,tamil,gemini_2_5_pro,few-shot,தம_ழகம,articles_today/tamil_gemini_2_5_pro_few-shot_தம_ழகம_8.txt,c2273270b57e4f8c20a5e33da31cdd6dcca1b224,claude-sonnet-4-5-20250929,human,0.12,medium,"Natural Tamil news style with authentic local details, emotional narrative flow, and typical journalistic structure for tragic incidents.",
11,tamil,gemma_3_12b_it,few-shot,தம_ழகம,articles_today/tamil_gemma_3_12b_it_few-shot_தம_ழகம_11.txt,4ffd3added639e6c91a20013da46087776bb2635,claude-sonnet-4-5-20250929,ai,0.88,medium,"Formulaic structure, generic quotes without attribution, repetitive phrasing, and overly organized bullet-point format typical of AI generation.",
12,tamil,gemma_3_12b_it,few-shot,தம_ழகம,articles_today/tamil_gemma_3_12b_it_few-shot_தம_ழகம_12.txt,24725c5d92f58f7a517750dc839021f2e8adee0d,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Tamil news structure with local context, proper wildlife terminology, and authentic journalistic style with quoted expert.",
16,tamil,gemma_3_12b_it,few-shot,தம_ழகம,articles_today/tamil_gemma_3_12b_it_few-shot_தம_ழகம_16.txt,27574fe973ba7a0e6183017414013f517fa3979b,claude-sonnet-4-5-20250929,human,0.15,medium,Natural Tamil news structure with typical regional court reporting style and authentic journalistic flow.,
18,tamil,gemma_3_12b_it,few-shot,தம_ழகம,articles_today/tamil_gemma_3_12b_it_few-shot_தம_ழகம_18.txt,71588c658f7227b99dd842be22ebe187829e1e54,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Tamil news style with local context, typical journalistic structure, and authentic regional reporting patterns.",
2,tamil,gemma_3_12b_it,few-shot,ம_வட_ட_மச_ல,articles_today/tamil_gemma_3_12b_it_few-shot_ம_வட_ட_மச_ல_2.txt,d7e24ee72bf572585681841370819899ea77e9aa,claude-sonnet-4-5-20250929,human,0.15,medium,"Local event reporting with specific names, natural Tamil phrasing, typical regional news structure and authentic journalistic style.",
2,tamil,gemma_3_12b_it,few-shot,தம_ழகம,articles_today/tamil_gemma_3_12b_it_few-shot_தம_ழகம_2.txt,15cf75a3099c8011343a9a840f81f38674369012,claude-sonnet-4-5-20250929,ai,0.88,medium,"Generic temple event description with formulaic structure, repetitive phrasing, lacks specific details or quotes typical of human journalism.",
3,tamil,gemma_3_12b_it,few-shot,க_ற_றம,articles_today/tamil_gemma_3_12b_it_few-shot_க_ற_றம_3.txt,1d09800473b94f3b0bceef3ec7c5a9a8e0ad66f9,claude-sonnet-4-5-20250929,human,0.15,medium,"Tamil crime news with natural local reporting style, typical journalistic structure and regional context markers.",
3,tamil,gemma_3_12b_it,few-shot,தம_ழகம,articles_today/tamil_gemma_3_12b_it_few-shot_தம_ழகம_3.txt,62f7111bf315996c508e7c8cd57e72b075ed59ff,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Tamil news style with authentic regional details, typical journalistic structure, and contextually appropriate political reporting.",
5,tamil,gemma_3_12b_it,few-shot,தம_ழகம,articles_today/tamil_gemma_3_12b_it_few-shot_தம_ழகம_5.txt,7991d58681bf01eb8e84ce158a4ed37e1a3afc1e,claude-sonnet-4-5-20250929,human,0.15,medium,"Local crime reporting style with placeholder text, typical editorial notes, and authentic Tamil news structure",
7,tamil,gemma_3_12b_it,few-shot,க_ற_றம,articles_today/tamil_gemma_3_12b_it_few-shot_க_ற_றம_7.txt,e7cfcc9ade5d5ba844e5c6421f56153384dcdfca,claude-sonnet-4-5-20250929,ai,0.92,medium,"Formulaic structure, repetitive phrasing, generic details, lacks authentic journalistic voice and specific contextual details typical of human Tamil news.",
00182,tamil,gpt_4o,few-shot,இந_த_ய,articles_today/tamil_gpt_4o_few-shot_இந_த_ய_00182.txt,ba06a79b8501b924be2cb5909828786e65df5701,claude-sonnet-4-5-20250929,human,0.15,medium,Natural Tamil news style with authentic governmental reporting structure and contextual flow typical of human journalism.,
02374,tamil,gpt_4o,few-shot,தம_ழகம,articles_today/tamil_gpt_4o_few-shot_தம_ழகம_02374.txt,4b8dd9c77ca31c45a26ce51d174d7624133b9eb9,claude-sonnet-4-5-20250929,human,0.15,medium,Natural Tamil news style with typical local crime reporting structure and authentic regional details.,
02982,tamil,gpt_4o,few-shot,உலகம,articles_today/tamil_gpt_4o_few-shot_உலகம_02982.txt,0c3f62216d9a650b66550737121b0947b69f59a6,claude-sonnet-4-5-20250929,ai,0.92,medium,"Generic phrasing, repetitive structure, lacks specific details like dates, sources, or direct quotes typical of real news.",
04119,tamil,gpt_4o,few-shot,க_ற_றம,articles_today/tamil_gpt_4o_few-shot_க_ற_றம_04119.txt,2138ad9ab280e36ef663464211b68cd7da17108b,claude-sonnet-4-5-20250929,human,0.15,medium,Natural Tamil news structure with typical regional crime reporting style and authentic journalistic flow.,
04162,tamil,gpt_4o,few-shot,வ_ள_ய_ட_ட,articles_today/tamil_gpt_4o_few-shot_வ_ள_ய_ட_ட_04162.txt,f4cc00db04ff564783423b53e93ed29259a0fab9,claude-sonnet-4-5-20250929,ai,0.88,medium,"Generic sports reporting style, lacks specific match details, scores, dates, or tournament context typical of real sports journalism.",
05388,tamil,gpt_4o,few-shot,தம_ழகம,articles_today/tamil_gpt_4o_few-shot_தம_ழகம_05388.txt,e1138c75f82c03f28ed7b7f3c6226a637bad626f,claude-sonnet-4-5-20250929,ai,0.92,medium,"Repetitive phrasing, generic statements, lacks specific details typical of human Tamil journalism, formulaic structure throughout.",
