language,model,prompting_technique,category,uid,filename,path,source
hindi,gemini_2_5_flash,zero-shot,मन_र_जन,6,hindi_gemini_2_5_flash_zero-shot_मन_र_जन_6.txt,articles_today/hindi_gemini_2_5_flash_zero-shot_मन_र_जन_6.txt,ai
hindi,gemini_2_5_flash,zero-shot,भ_रत,8,hindi_gemini_2_5_flash_zero-shot_भ_रत_8.txt,articles_today/hindi_gemini_2_5_flash_zero-shot_भ_रत_8.txt,ai
hindi,gemini_2_5_pro,zero-shot,व_द_श,1,hindi_gemini_2_5_pro_zero-shot_व_द_श_1.txt,articles_today/hindi_gemini_2_5_pro_zero-shot_व_द_श_1.txt,ai
hindi,gemini_2_5_pro,zero-shot,मन_र_जन,1,hindi_gemini_2_5_pro_zero-shot_मन_र_जन_1.txt,articles_today/hindi_gemini_2_5_pro_zero-shot_मन_र_जन_1.txt,ai
hindi,gemini_2_5_pro,zero-shot,व_ज_ञ_न,10,hindi_gemini_2_5_pro_zero-shot_व_ज_ञ_न_10.txt,articles_today/hindi_gemini_2_5_pro_zero-shot_व_ज_ञ_न_10.txt,ai
hindi,gemini_2_5_pro,zero-shot,व_द_श,12,hindi_gemini_2_5_pro_zero-shot_व_द_श_12.txt,articles_today/hindi_gemini_2_5_pro_zero-shot_व_द_श_12.txt,ai
hindi,gemini_2_5_pro,zero-shot,मन_र_जन,2,hindi_gemini_2_5_pro_zero-shot_मन_र_जन_2.txt,articles_today/hindi_gemini_2_5_pro_zero-shot_मन_र_जन_2.txt,ai
hindi,gemini_2_5_pro,zero-shot,मन_र_जन,3,hindi_gemini_2_5_pro_zero-shot_मन_र_जन_3.txt,articles_today/hindi_gemini_2_5_pro_zero-shot_मन_र_जन_3.txt,ai
hindi,gemini_2_5_pro,zero-shot,स_शल,3,hindi_gemini_2_5_pro_zero-shot_स_शल_3.txt,articles_today/hindi_gemini_2_5_pro_zero-shot_स_शल_3.txt,ai
hindi,gemini_2_5_pro,zero-shot,व_द_श,3,hindi_gemini_2_5_pro_zero-shot_व_द_श_3.txt,articles_today/hindi_gemini_2_5_pro_zero-shot_व_द_श_3.txt,ai
hindi,gemini_2_5_pro,zero-shot,व_ज_ञ_न,4,hindi_gemini_2_5_pro_zero-shot_व_ज_ञ_न_4.txt,articles_today/hindi_gemini_2_5_pro_zero-shot_व_ज_ञ_न_4.txt,ai
hindi,gemini_2_5_pro,zero-shot,मन_र_जन,8,hindi_gemini_2_5_pro_zero-shot_मन_र_जन_8.txt,articles_today/hindi_gemini_2_5_pro_zero-shot_मन_र_जन_8.txt,ai
hindi,gemma_3_12b_it,zero-shot,ख_ल,10,hindi_gemma_3_12b_it_zero-shot_ख_ल_10.txt,articles_today/hindi_gemma_3_12b_it_zero-shot_ख_ल_10.txt,ai
hindi,gemma_3_12b_it,zero-shot,भ_रत,3,hindi_gemma_3_12b_it_zero-shot_भ_रत_3.txt,articles_today/hindi_gemma_3_12b_it_zero-shot_भ_रत_3.txt,ai
hindi,gemma_3_12b_it,zero-shot,ख_ल,3,hindi_gemma_3_12b_it_zero-shot_ख_ल_3.txt,articles_today/hindi_gemma_3_12b_it_zero-shot_ख_ल_3.txt,ai
hindi,gemma_3_12b_it,zero-shot,मन_र_जन,3,hindi_gemma_3_12b_it_zero-shot_मन_र_जन_3.txt,articles_today/hindi_gemma_3_12b_it_zero-shot_मन_र_जन_3.txt,ai
hindi,gemma_3_12b_it,zero-shot,ख_ल,5,hindi_gemma_3_12b_it_zero-shot_ख_ल_5.txt,articles_today/hindi_gemma_3_12b_it_zero-shot_ख_ल_5.txt,ai
hindi,gemma_3_12b_it,zero-shot,मन_र_जन,5,hindi_gemma_3_12b_it_zero-shot_मन_र_जन_5.txt,articles_today/hindi_gemma_3_12b_it_zero-shot_मन_र_जन_5.txt,ai
hindi,gemma_3_12b_it,zero-shot,मन_र_जन,7,hindi_gemma_3_12b_it_zero-shot_मन_र_जन_7.txt,articles_today/hindi_gemma_3_12b_it_zero-shot_मन_र_जन_7.txt,ai
hindi,gemma_3_12b_it,zero-shot,भ_रत,7,hindi_gemma_3_12b_it_zero-shot_भ_रत_7.txt,articles_today/hindi_gemma_3_12b_it_zero-shot_भ_रत_7.txt,ai
hindi,gemma_3_12b_it,zero-shot,व_द_श,8,hindi_gemma_3_12b_it_zero-shot_व_द_श_8.txt,articles_today/hindi_gemma_3_12b_it_zero-shot_व_द_श_8.txt,ai
hindi,gemma_3_12b_it,zero-shot,व_द_श,9,hindi_gemma_3_12b_it_zero-shot_व_द_श_9.txt,articles_today/hindi_gemma_3_12b_it_zero-shot_व_द_श_9.txt,ai
hindi,gpt_4o,zero-shot,मन_र_जन,00725,hindi_gpt_4o_zero-shot_मन_र_जन_00725.txt,articles_today/hindi_gpt_4o_zero-shot_मन_र_जन_00725.txt,ai
hindi,gpt_4o,zero-shot,व_ज_ञ_न,00849,hindi_gpt_4o_zero-shot_व_ज_ञ_न_00849.txt,articles_today/hindi_gpt_4o_zero-shot_व_ज_ञ_न_00849.txt,ai
hindi,gpt_4o,zero-shot,ख_ल,00981,hindi_gpt_4o_zero-shot_ख_ल_00981.txt,articles_today/hindi_gpt_4o_zero-shot_ख_ल_00981.txt,ai
hindi,gpt_4o,zero-shot,भ_रत,01453,hindi_gpt_4o_zero-shot_भ_रत_01453.txt,articles_today/hindi_gpt_4o_zero-shot_भ_रत_01453.txt,ai
hindi,gpt_4o,zero-shot,मन_र_जन,01721,hindi_gpt_4o_zero-shot_मन_र_जन_01721.txt,articles_today/hindi_gpt_4o_zero-shot_मन_र_जन_01721.txt,ai
hindi,gpt_4o,zero-shot,स_शल,02717,hindi_gpt_4o_zero-shot_स_शल_02717.txt,articles_today/hindi_gpt_4o_zero-shot_स_शल_02717.txt,ai
hindi,gpt_4o,zero-shot,स_शल,03496,hindi_gpt_4o_zero-shot_स_शल_03496.txt,articles_today/hindi_gpt_4o_zero-shot_स_शल_03496.txt,ai
hindi,gpt_4o,zero-shot,व_ज_ञ_न,04593,hindi_gpt_4o_zero-shot_व_ज_ञ_न_04593.txt,articles_today/hindi_gpt_4o_zero-shot_व_ज_ञ_न_04593.txt,ai
hindi,gpt_4o,zero-shot,ख_ल,06691,hindi_gpt_4o_zero-shot_ख_ल_06691.txt,articles_today/hindi_gpt_4o_zero-shot_ख_ल_06691.txt,ai
hindi,gpt_4o,zero-shot,भ_रत,07173,hindi_gpt_4o_zero-shot_भ_रत_07173.txt,articles_today/hindi_gpt_4o_zero-shot_भ_रत_07173.txt,ai
hindi,mistralai_Mistral_7B_Instruct_v0_2,zero-shot,स_शल,00669,hindi_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_स_शल_00669.txt,articles_today/hindi_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_स_शल_00669.txt,ai
hindi,mistralai_Mistral_7B_Instruct_v0_2,zero-shot,भ_रत,03027,hindi_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_भ_रत_03027.txt,articles_today/hindi_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_भ_रत_03027.txt,ai
hindi,mistralai_Mistral_7B_Instruct_v0_2,zero-shot,भ_रत,03075,hindi_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_भ_रत_03075.txt,articles_today/hindi_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_भ_रत_03075.txt,ai
hindi,mistralai_Mistral_7B_Instruct_v0_2,zero-shot,स_शल,03201,hindi_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_स_शल_03201.txt,articles_today/hindi_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_स_शल_03201.txt,ai
hindi,mistralai_Mistral_7B_Instruct_v0_2,zero-shot,व_ज_ञ_न,04151,hindi_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_व_ज_ञ_न_04151.txt,articles_today/hindi_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_व_ज_ञ_न_04151.txt,ai
hindi,mistralai_Mistral_7B_Instruct_v0_2,zero-shot,भ_रत,04362,hindi_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_भ_रत_04362.txt,articles_today/hindi_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_भ_रत_04362.txt,ai
hindi,mistralai_Mistral_7B_Instruct_v0_2,zero-shot,मन_र_जन,04453,hindi_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_मन_र_जन_04453.txt,articles_today/hindi_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_मन_र_जन_04453.txt,ai
hindi,mistralai_Mistral_7B_Instruct_v0_2,zero-shot,ख_ल,05659,hindi_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_ख_ल_05659.txt,articles_today/hindi_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_ख_ल_05659.txt,ai
hindi,mistralai_Mistral_7B_Instruct_v0_2,zero-shot,भ_रत,06275,hindi_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_भ_रत_06275.txt,articles_today/hindi_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_भ_रत_06275.txt,ai
hindi,mistralai_Mistral_7B_Instruct_v0_2,zero-shot,मन_र_जन,07264,hindi_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_मन_र_जन_07264.txt,articles_today/hindi_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_मन_र_जन_07264.txt,ai
tamil,gemini_2_5_flash,chain-of-thought,வ_ள_ய_ட_ட,1,tamil_gemini_2_5_flash_chain-of-thought_வ_ள_ய_ட_ட_1.txt,articles_today/tamil_gemini_2_5_flash_chain-of-thought_வ_ள_ய_ட_ட_1.txt,ai
tamil,gemini_2_5_flash,chain-of-thought,இந_த_ய,1,tamil_gemini_2_5_flash_chain-of-thought_இந_த_ய_1.txt,articles_today/tamil_gemini_2_5_flash_chain-of-thought_இந_த_ய_1.txt,ai
tamil,gemini_2_5_flash,chain-of-thought,தம_ழகம,1,tamil_gemini_2_5_flash_chain-of-thought_தம_ழகம_1.txt,articles_today/tamil_gemini_2_5_flash_chain-of-thought_தம_ழகம_1.txt,ai
tamil,gemini_2_5_flash,chain-of-thought,தம_ழகம,10,tamil_gemini_2_5_flash_chain-of-thought_தம_ழகம_10.txt,articles_today/tamil_gemini_2_5_flash_chain-of-thought_தம_ழகம_10.txt,ai
tamil,gemini_2_5_flash,chain-of-thought,தம_ழகம,16,tamil_gemini_2_5_flash_chain-of-thought_தம_ழகம_16.txt,articles_today/tamil_gemini_2_5_flash_chain-of-thought_தம_ழகம_16.txt,ai
tamil,gemini_2_5_flash,chain-of-thought,தம_ழகம,2,tamil_gemini_2_5_flash_chain-of-thought_தம_ழகம_2.txt,articles_today/tamil_gemini_2_5_flash_chain-of-thought_தம_ழகம_2.txt,ai
tamil,gemini_2_5_flash,chain-of-thought,உலகம,2,tamil_gemini_2_5_flash_chain-of-thought_உலகம_2.txt,articles_today/tamil_gemini_2_5_flash_chain-of-thought_உலகம_2.txt,ai
tamil,gemini_2_5_flash,chain-of-thought,ச_ன_ம_ர_ல_ம,2,tamil_gemini_2_5_flash_chain-of-thought_ச_ன_ம_ர_ல_ம_2.txt,articles_today/tamil_gemini_2_5_flash_chain-of-thought_ச_ன_ம_ர_ல_ம_2.txt,ai
tamil,gemini_2_5_flash,chain-of-thought,இந_த_ய,2,tamil_gemini_2_5_flash_chain-of-thought_இந_த_ய_2.txt,articles_today/tamil_gemini_2_5_flash_chain-of-thought_இந_த_ய_2.txt,ai
tamil,gemini_2_5_flash,chain-of-thought,ச_ன_ம_ர_ல_ம,3,tamil_gemini_2_5_flash_chain-of-thought_ச_ன_ம_ர_ல_ம_3.txt,articles_today/tamil_gemini_2_5_flash_chain-of-thought_ச_ன_ம_ர_ல_ம_3.txt,ai
tamil,gemini_2_5_pro,chain-of-thought,உலகம,1,tamil_gemini_2_5_pro_chain-of-thought_உலகம_1.txt,articles_today/tamil_gemini_2_5_pro_chain-of-thought_உலகம_1.txt,ai
tamil,gemini_2_5_pro,chain-of-thought,ஸ_ட_ட_எக_ஸ_ப_ரஸ,1,tamil_gemini_2_5_pro_chain-of-thought_ஸ_ட_ட_எக_ஸ_ப_ரஸ_1.txt,articles_today/tamil_gemini_2_5_pro_chain-of-thought_ஸ_ட_ட_எக_ஸ_ப_ரஸ_1.txt,ai
tamil,gemini_2_5_pro,chain-of-thought,தம_ழகம,16,tamil_gemini_2_5_pro_chain-of-thought_தம_ழகம_16.txt,articles_today/tamil_gemini_2_5_pro_chain-of-thought_தம_ழகம_16.txt,ai
tamil,gemini_2_5_pro,chain-of-thought,வ_ள_ய_ட_ட,2,tamil_gemini_2_5_pro_chain-of-thought_வ_ள_ய_ட_ட_2.txt,articles_today/tamil_gemini_2_5_pro_chain-of-thought_வ_ள_ய_ட_ட_2.txt,ai
tamil,gemini_2_5_pro,chain-of-thought,க_ற_றம,3,tamil_gemini_2_5_pro_chain-of-thought_க_ற_றம_3.txt,articles_today/tamil_gemini_2_5_pro_chain-of-thought_க_ற_றம_3.txt,ai
tamil,gemini_2_5_pro,chain-of-thought,ம_வட_ட_மச_ல,4,tamil_gemini_2_5_pro_chain-of-thought_ம_வட_ட_மச_ல_4.txt,articles_today/tamil_gemini_2_5_pro_chain-of-thought_ம_வட_ட_மச_ல_4.txt,ai
tamil,gemini_2_5_pro,chain-of-thought,க_ற_றம,4,tamil_gemini_2_5_pro_chain-of-thought_க_ற_றம_4.txt,articles_today/tamil_gemini_2_5_pro_chain-of-thought_க_ற_றம_4.txt,ai
tamil,gemini_2_5_pro,chain-of-thought,ச_ன_ம_ர_ல_ம,5,tamil_gemini_2_5_pro_chain-of-thought_ச_ன_ம_ர_ல_ம_5.txt,articles_today/tamil_gemini_2_5_pro_chain-of-thought_ச_ன_ம_ர_ல_ம_5.txt,ai
tamil,gemini_2_5_pro,chain-of-thought,தம_ழகம,6,tamil_gemini_2_5_pro_chain-of-thought_தம_ழகம_6.txt,articles_today/tamil_gemini_2_5_pro_chain-of-thought_தம_ழகம_6.txt,ai
tamil,gemini_2_5_pro,chain-of-thought,தம_ழகம,7,tamil_gemini_2_5_pro_chain-of-thought_தம_ழகம_7.txt,articles_today/tamil_gemini_2_5_pro_chain-of-thought_தம_ழகம_7.txt,ai
tamil,gemma_3_12b_it,chain-of-thought,தம_ழகம,1,tamil_gemma_3_12b_it_chain-of-thought_தம_ழகம_1.txt,articles_today/tamil_gemma_3_12b_it_chain-of-thought_தம_ழகம_1.txt,ai
tamil,gemma_3_12b_it,chain-of-thought,க_ற_றம,1,tamil_gemma_3_12b_it_chain-of-thought_க_ற_றம_1.txt,articles_today/tamil_gemma_3_12b_it_chain-of-thought_க_ற_றம_1.txt,ai
tamil,gemma_3_12b_it,chain-of-thought,ஸ_ட_ட_எக_ஸ_ப_ரஸ,1,tamil_gemma_3_12b_it_chain-of-thought_ஸ_ட_ட_எக_ஸ_ப_ரஸ_1.txt,articles_today/tamil_gemma_3_12b_it_chain-of-thought_ஸ_ட_ட_எக_ஸ_ப_ரஸ_1.txt,ai
tamil,gemma_3_12b_it,chain-of-thought,ம_வட_ட_மச_ல,1,tamil_gemma_3_12b_it_chain-of-thought_ம_வட_ட_மச_ல_1.txt,articles_today/tamil_gemma_3_12b_it_chain-of-thought_ம_வட_ட_மச_ல_1.txt,ai
tamil,gemma_3_12b_it,chain-of-thought,தம_ழகம,12,tamil_gemma_3_12b_it_chain-of-thought_தம_ழகம_12.txt,articles_today/tamil_gemma_3_12b_it_chain-of-thought_தம_ழகம_12.txt,ai
tamil,gemma_3_12b_it,chain-of-thought,தம_ழகம,13,tamil_gemma_3_12b_it_chain-of-thought_தம_ழகம_13.txt,articles_today/tamil_gemma_3_12b_it_chain-of-thought_தம_ழகம_13.txt,ai
tamil,gemma_3_12b_it,chain-of-thought,இந_த_ய,2,tamil_gemma_3_12b_it_chain-of-thought_இந_த_ய_2.txt,articles_today/tamil_gemma_3_12b_it_chain-of-thought_இந_த_ய_2.txt,ai
tamil,gemma_3_12b_it,chain-of-thought,ம_வட_ட_மச_ல,2,tamil_gemma_3_12b_it_chain-of-thought_ம_வட_ட_மச_ல_2.txt,articles_today/tamil_gemma_3_12b_it_chain-of-thought_ம_வட_ட_மச_ல_2.txt,ai
tamil,gemma_3_12b_it,chain-of-thought,ச_ன_ம_ர_ல_ம,3,tamil_gemma_3_12b_it_chain-of-thought_ச_ன_ம_ர_ல_ம_3.txt,articles_today/tamil_gemma_3_12b_it_chain-of-thought_ச_ன_ம_ர_ல_ம_3.txt,ai
tamil,gemma_3_12b_it,chain-of-thought,இந_த_ய,3,tamil_gemma_3_12b_it_chain-of-thought_இந_த_ய_3.txt,articles_today/tamil_gemma_3_12b_it_chain-of-thought_இந_த_ய_3.txt,ai
tamil,gpt_4o,chain-of-thought,இந_த_ய,00908,tamil_gpt_4o_chain-of-thought_இந_த_ய_00908.txt,articles_today/tamil_gpt_4o_chain-of-thought_இந_த_ய_00908.txt,ai
tamil,gpt_4o,chain-of-thought,தம_ழகம,01834,tamil_gpt_4o_chain-of-thought_தம_ழகம_01834.txt,articles_today/tamil_gpt_4o_chain-of-thought_தம_ழகம_01834.txt,ai
tamil,gpt_4o,chain-of-thought,தம_ழகம,02430,tamil_gpt_4o_chain-of-thought_தம_ழகம_02430.txt,articles_today/tamil_gpt_4o_chain-of-thought_தம_ழகம_02430.txt,ai
tamil,gpt_4o,chain-of-thought,ச_ன_ம_ர_ல_ம,02581,tamil_gpt_4o_chain-of-thought_ச_ன_ம_ர_ல_ம_02581.txt,articles_today/tamil_gpt_4o_chain-of-thought_ச_ன_ம_ர_ல_ம_02581.txt,ai
tamil,gpt_4o,chain-of-thought,வ_ள_ய_ட_ட,04856,tamil_gpt_4o_chain-of-thought_வ_ள_ய_ட_ட_04856.txt,articles_today/tamil_gpt_4o_chain-of-thought_வ_ள_ய_ட_ட_04856.txt,ai
tamil,gpt_4o,chain-of-thought,க_ற_றம,05226,tamil_gpt_4o_chain-of-thought_க_ற_றம_05226.txt,articles_today/tamil_gpt_4o_chain-of-thought_க_ற_றம_05226.txt,ai
tamil,gpt_4o,chain-of-thought,இந_த_ய,05897,tamil_gpt_4o_chain-of-thought_இந_த_ய_05897.txt,articles_today/tamil_gpt_4o_chain-of-thought_இந_த_ய_05897.txt,ai
tamil,gpt_4o,chain-of-thought,ச_ன_ம_ர_ல_ம,06137,tamil_gpt_4o_chain-of-thought_ச_ன_ம_ர_ல_ம_06137.txt,articles_today/tamil_gpt_4o_chain-of-thought_ச_ன_ம_ர_ல_ம_06137.txt,ai
tamil,gpt_4o,chain-of-thought,இந_த_ய,06879,tamil_gpt_4o_chain-of-thought_இந_த_ய_06879.txt,articles_today/tamil_gpt_4o_chain-of-thought_இந_த_ய_06879.txt,ai
tamil,gpt_4o,chain-of-thought,இந_த_ய,5,tamil_gpt_4o_chain-of-thought_இந_த_ய_5.txt,articles_today/tamil_gpt_4o_chain-of-thought_இந_த_ய_5.txt,ai
tamil,mistralai_Mistral_7B_Instruct_v0_2,chain-of-thought,ச_ன_ம_ர_ல_ம,00377,tamil_mistralai_Mistral_7B_Instruct_v0_2_chain-of-thought_ச_ன_ம_ர_ல_ம_00377.txt,articles_today/tamil_mistralai_Mistral_7B_Instruct_v0_2_chain-of-thought_ச_ன_ம_ர_ல_ம_00377.txt,ai
tamil,mistralai_Mistral_7B_Instruct_v0_2,chain-of-thought,ச_ன_ம_ர_ல_ம,00703,tamil_mistralai_Mistral_7B_Instruct_v0_2_chain-of-thought_ச_ன_ம_ர_ல_ம_00703.txt,articles_today/tamil_mistralai_Mistral_7B_Instruct_v0_2_chain-of-thought_ச_ன_ம_ர_ல_ம_00703.txt,ai
tamil,mistralai_Mistral_7B_Instruct_v0_2,chain-of-thought,தம_ழகம,01363,tamil_mistralai_Mistral_7B_Instruct_v0_2_chain-of-thought_தம_ழகம_01363.txt,articles_today/tamil_mistralai_Mistral_7B_Instruct_v0_2_chain-of-thought_தம_ழகம_01363.txt,ai
tamil,mistralai_Mistral_7B_Instruct_v0_2,chain-of-thought,க_ற_றம,02497,tamil_mistralai_Mistral_7B_Instruct_v0_2_chain-of-thought_க_ற_றம_02497.txt,articles_today/tamil_mistralai_Mistral_7B_Instruct_v0_2_chain-of-thought_க_ற_றம_02497.txt,ai
tamil,mistralai_Mistral_7B_Instruct_v0_2,chain-of-thought,தம_ழகம,02555,tamil_mistralai_Mistral_7B_Instruct_v0_2_chain-of-thought_தம_ழகம_02555.txt,articles_today/tamil_mistralai_Mistral_7B_Instruct_v0_2_chain-of-thought_தம_ழகம_02555.txt,ai
tamil,mistralai_Mistral_7B_Instruct_v0_2,chain-of-thought,உலகம,02618,tamil_mistralai_Mistral_7B_Instruct_v0_2_chain-of-thought_உலகம_02618.txt,articles_today/tamil_mistralai_Mistral_7B_Instruct_v0_2_chain-of-thought_உலகம_02618.txt,ai
tamil,mistralai_Mistral_7B_Instruct_v0_2,chain-of-thought,தம_ழகம,04281,tamil_mistralai_Mistral_7B_Instruct_v0_2_chain-of-thought_தம_ழகம_04281.txt,articles_today/tamil_mistralai_Mistral_7B_Instruct_v0_2_chain-of-thought_தம_ழகம_04281.txt,ai
tamil,mistralai_Mistral_7B_Instruct_v0_2,chain-of-thought,க_ற_றம,04449,tamil_mistralai_Mistral_7B_Instruct_v0_2_chain-of-thought_க_ற_றம_04449.txt,articles_today/tamil_mistralai_Mistral_7B_Instruct_v0_2_chain-of-thought_க_ற_றம_04449.txt,ai
tamil,mistralai_Mistral_7B_Instruct_v0_2,chain-of-thought,தம_ழகம,04464,tamil_mistralai_Mistral_7B_Instruct_v0_2_chain-of-thought_தம_ழகம_04464.txt,articles_today/tamil_mistralai_Mistral_7B_Instruct_v0_2_chain-of-thought_தம_ழகம_04464.txt,ai
tamil,mistralai_Mistral_7B_Instruct_v0_2,chain-of-thought,இந_த_ய,05205,tamil_mistralai_Mistral_7B_Instruct_v0_2_chain-of-thought_இந_த_ய_05205.txt,articles_today/tamil_mistralai_Mistral_7B_Instruct_v0_2_chain-of-thought_இந_த_ய_05205.txt,ai
tamil,gemini_2_5_flash,few-shot,ச_ன_ம_ர_ல_ம,1,tamil_gemini_2_5_flash_few-shot_ச_ன_ம_ர_ல_ம_1.txt,articles_today/tamil_gemini_2_5_flash_few-shot_ச_ன_ம_ர_ல_ம_1.txt,ai
tamil,gemini_2_5_flash,few-shot,க_ற_றம,1,tamil_gemini_2_5_flash_few-shot_க_ற_றம_1.txt,articles_today/tamil_gemini_2_5_flash_few-shot_க_ற_றம_1.txt,ai
tamil,gemini_2_5_flash,few-shot,தம_ழகம,12,tamil_gemini_2_5_flash_few-shot_தம_ழகம_12.txt,articles_today/tamil_gemini_2_5_flash_few-shot_தம_ழகம_12.txt,ai
tamil,gemini_2_5_flash,few-shot,உலகம,2,tamil_gemini_2_5_flash_few-shot_உலகம_2.txt,articles_today/tamil_gemini_2_5_flash_few-shot_உலகம_2.txt,ai
tamil,gemini_2_5_flash,few-shot,தம_ழகம,23,tamil_gemini_2_5_flash_few-shot_தம_ழகம_23.txt,articles_today/tamil_gemini_2_5_flash_few-shot_தம_ழகம_23.txt,ai
tamil,gemini_2_5_flash,few-shot,ம_வட_ட_மச_ல,3,tamil_gemini_2_5_flash_few-shot_ம_வட_ட_மச_ல_3.txt,articles_today/tamil_gemini_2_5_flash_few-shot_ம_வட_ட_மச_ல_3.txt,ai
tamil,gemini_2_5_flash,few-shot,வ_ள_ய_ட_ட,3,tamil_gemini_2_5_flash_few-shot_வ_ள_ய_ட_ட_3.txt,articles_today/tamil_gemini_2_5_flash_few-shot_வ_ள_ய_ட_ட_3.txt,ai
tamil,gemini_2_5_flash,few-shot,க_ற_றம,3,tamil_gemini_2_5_flash_few-shot_க_ற_றம_3.txt,articles_today/tamil_gemini_2_5_flash_few-shot_க_ற_றம_3.txt,ai
tamil,gemini_2_5_flash,few-shot,க_ற_றம,4,tamil_gemini_2_5_flash_few-shot_க_ற_றம_4.txt,articles_today/tamil_gemini_2_5_flash_few-shot_க_ற_றம_4.txt,ai
tamil,gemini_2_5_flash,few-shot,இந_த_ய,4,tamil_gemini_2_5_flash_few-shot_இந_த_ய_4.txt,articles_today/tamil_gemini_2_5_flash_few-shot_இந_த_ய_4.txt,ai
tamil,gemini_2_5_pro,few-shot,மர_மம,1,tamil_gemini_2_5_pro_few-shot_மர_மம_1.txt,articles_today/tamil_gemini_2_5_pro_few-shot_மர_மம_1.txt,ai
tamil,gemini_2_5_pro,few-shot,ஸ_ட_ட_எக_ஸ_ப_ரஸ,1,tamil_gemini_2_5_pro_few-shot_ஸ_ட_ட_எக_ஸ_ப_ரஸ_1.txt,articles_today/tamil_gemini_2_5_pro_few-shot_ஸ_ட_ட_எக_ஸ_ப_ரஸ_1.txt,ai
tamil,gemini_2_5_pro,few-shot,ம_வட_ட_மச_ல,1,tamil_gemini_2_5_pro_few-shot_ம_வட_ட_மச_ல_1.txt,articles_today/tamil_gemini_2_5_pro_few-shot_ம_வட_ட_மச_ல_1.txt,ai
tamil,gemini_2_5_pro,few-shot,க_ற_றம,2,tamil_gemini_2_5_pro_few-shot_க_ற_றம_2.txt,articles_today/tamil_gemini_2_5_pro_few-shot_க_ற_றம_2.txt,ai
tamil,gemini_2_5_pro,few-shot,தம_ழகம,22,tamil_gemini_2_5_pro_few-shot_தம_ழகம_22.txt,articles_today/tamil_gemini_2_5_pro_few-shot_தம_ழகம_22.txt,ai
tamil,gemini_2_5_pro,few-shot,உலகம,4,tamil_gemini_2_5_pro_few-shot_உலகம_4.txt,articles_today/tamil_gemini_2_5_pro_few-shot_உலகம_4.txt,ai
tamil,gemini_2_5_pro,few-shot,தம_ழகம,4,tamil_gemini_2_5_pro_few-shot_தம_ழகம_4.txt,articles_today/tamil_gemini_2_5_pro_few-shot_தம_ழகம_4.txt,ai
tamil,gemini_2_5_pro,few-shot,இந_த_ய,5,tamil_gemini_2_5_pro_few-shot_இந_த_ய_5.txt,articles_today/tamil_gemini_2_5_pro_few-shot_இந_த_ய_5.txt,ai
tamil,gemini_2_5_pro,few-shot,க_ற_றம,5,tamil_gemini_2_5_pro_few-shot_க_ற_றம_5.txt,articles_today/tamil_gemini_2_5_pro_few-shot_க_ற_றம_5.txt,ai
tamil,gemini_2_5_pro,few-shot,தம_ழகம,8,tamil_gemini_2_5_pro_few-shot_தம_ழகம_8.txt,articles_today/tamil_gemini_2_5_pro_few-shot_தம_ழகம_8.txt,ai
tamil,gemma_3_12b_it,few-shot,தம_ழகம,11,tamil_gemma_3_12b_it_few-shot_தம_ழகம_11.txt,articles_today/tamil_gemma_3_12b_it_few-shot_தம_ழகம_11.txt,ai
tamil,gemma_3_12b_it,few-shot,தம_ழகம,12,tamil_gemma_3_12b_it_few-shot_தம_ழகம_12.txt,articles_today/tamil_gemma_3_12b_it_few-shot_தம_ழகம_12.txt,ai
tamil,gemma_3_12b_it,few-shot,தம_ழகம,16,tamil_gemma_3_12b_it_few-shot_தம_ழகம_16.txt,articles_today/tamil_gemma_3_12b_it_few-shot_தம_ழகம_16.txt,ai
tamil,gemma_3_12b_it,few-shot,தம_ழகம,18,tamil_gemma_3_12b_it_few-shot_தம_ழகம_18.txt,articles_today/tamil_gemma_3_12b_it_few-shot_தம_ழகம_18.txt,ai
tamil,gemma_3_12b_it,few-shot,ம_வட_ட_மச_ல,2,tamil_gemma_3_12b_it_few-shot_ம_வட_ட_மச_ல_2.txt,articles_today/tamil_gemma_3_12b_it_few-shot_ம_வட_ட_மச_ல_2.txt,ai
tamil,gemma_3_12b_it,few-shot,தம_ழகம,2,tamil_gemma_3_12b_it_few-shot_தம_ழகம_2.txt,articles_today/tamil_gemma_3_12b_it_few-shot_தம_ழகம_2.txt,ai
