uid,language,model,prompting_technique,category,path,text_sha1,rewrite_provider,rewrite_model,n_rewrites,edit_ratio_min,raidar_score,error
1,hindi,gemini_2_5_pro,few-shot,व_द_श,articles_today/hindi_gemini_2_5_pro_few-shot_व_द_श_1.txt,49342a591d69e6867f7229339252361a2f384c19,openai,gpt-4o-mini,1,0.1288135593220339,0.8711864406779661,
1,hindi,gemini_2_5_pro,few-shot,व_ज_ञ_न,articles_today/hindi_gemini_2_5_pro_few-shot_व_ज_ञ_न_1.txt,2d7174a40f57d991b1a59bf6a42b6d06a89ec1ce,openai,gpt-4o-mini,1,0.15572592237661714,0.8442740776233828,
11,hindi,gemini_2_5_pro,few-shot,ख_ल,articles_today/hindi_gemini_2_5_pro_few-shot_ख_ल_11.txt,5e7806b0df189b0b57277cb3d65fa0f94525b667,openai,gpt-4o-mini,1,0.06267806267806268,0.9373219373219374,
13,hindi,gemini_2_5_pro,few-shot,व_द_श,articles_today/hindi_gemini_2_5_pro_few-shot_व_द_श_13.txt,24b825de65a50c7663946f787deb755dfc1906d9,openai,gpt-4o-mini,1,0.1114015027768703,0.8885984972231297,
2,hindi,gemini_2_5_pro,few-shot,भ_रत,articles_today/hindi_gemini_2_5_pro_few-shot_भ_रत_2.txt,8c914e54ee393b23d338e46ee8d885745fe02426,openai,gpt-4o-mini,1,0.08192937918301407,0.918070620816986,
2,hindi,gemini_2_5_pro,few-shot,ख_ल,articles_today/hindi_gemini_2_5_pro_few-shot_ख_ल_2.txt,4b0e19551595faa9f878f545752617882365e02e,openai,gpt-4o-mini,1,0.107756376887038,0.892243623112962,
5,hindi,gemini_2_5_pro,few-shot,मन_र_जन,articles_today/hindi_gemini_2_5_pro_few-shot_मन_र_जन_5.txt,d025a36d093d784969d8ec121281b649ed87acdf,openai,gpt-4o-mini,1,0.24562334217506632,0.7543766578249337,
6,hindi,gemini_2_5_pro,few-shot,मन_र_जन,articles_today/hindi_gemini_2_5_pro_few-shot_मन_र_जन_6.txt,7a47ab80c5a399a495291627187be1748d0a7e19,openai,gpt-4o-mini,1,0.10503978779840849,0.8949602122015915,
8,hindi,gemini_2_5_pro,few-shot,व_ज_ञ_न,articles_today/hindi_gemini_2_5_pro_few-shot_व_ज_ञ_न_8.txt,fdc1354737500709514a84afec3d4d8cc813ecfb,openai,gpt-4o-mini,1,0.11823647294589178,0.8817635270541082,
9,hindi,gemini_2_5_pro,few-shot,ख_ल,articles_today/hindi_gemini_2_5_pro_few-shot_ख_ल_9.txt,0687973fe4d85ef71d28cc6b3f10f72a50a34c61,openai,gpt-4o-mini,1,0.21937942297223734,0.7806205770277627,
1,hindi,gemma_3_12b_it,few-shot,मन_र_जन,articles_today/hindi_gemma_3_12b_it_few-shot_मन_र_जन_1.txt,34ad69e1bc9f8c8cf31655cd5967b51655b944cb,openai,gpt-4o-mini,1,0.16299303944315546,0.8370069605568445,
2,hindi,gemma_3_12b_it,few-shot,व_ज_ञ_न,articles_today/hindi_gemma_3_12b_it_few-shot_व_ज_ञ_न_2.txt,2ddec03dafbbd769d8bb25ded7af8ecc27439212,openai,gpt-4o-mini,1,0.11037234042553191,0.8896276595744681,
3,hindi,gemma_3_12b_it,few-shot,स_शल,articles_today/hindi_gemma_3_12b_it_few-shot_स_शल_3.txt,519963e8595f418822c9d0734cc3a701482a7a07,openai,gpt-4o-mini,1,0.2525331254871395,0.7474668745128605,
3,hindi,gemma_3_12b_it,few-shot,ख_ल,articles_today/hindi_gemma_3_12b_it_few-shot_ख_ल_3.txt,b8ddaf63d474226b7724678f1569e13ffecc8f0d,openai,gpt-4o-mini,1,0.24558139534883722,0.7544186046511627,
3,hindi,gemma_3_12b_it,few-shot,व_ज_ञ_न,articles_today/hindi_gemma_3_12b_it_few-shot_व_ज_ञ_न_3.txt,190fe2971ebd64c7e9a11dbd34aaca2e935d88de,openai,gpt-4o-mini,1,0.36129032258064514,0.6387096774193548,
4,hindi,gemma_3_12b_it,few-shot,व_द_श,articles_today/hindi_gemma_3_12b_it_few-shot_व_द_श_4.txt,fcd46137cec3bb5745d618d5dcc5f4bce2b9a135,openai,gpt-4o-mini,1,0.14561586638830898,0.8543841336116911,
4,hindi,gemma_3_12b_it,few-shot,व_ज_ञ_न,articles_today/hindi_gemma_3_12b_it_few-shot_व_ज_ञ_न_4.txt,73e6a6210f0a89bfd9eea6fe1f4e49a02fbf91fd,openai,gpt-4o-mini,1,0.09224011713030747,0.9077598828696926,
5,hindi,gemma_3_12b_it,few-shot,मन_र_जन,articles_today/hindi_gemma_3_12b_it_few-shot_मन_र_जन_5.txt,466687cfa36ab44840508e8bed45c776c60b0ca2,openai,gpt-4o-mini,1,0.23739956172388604,0.762600438276114,
6,hindi,gemma_3_12b_it,few-shot,मन_र_जन,articles_today/hindi_gemma_3_12b_it_few-shot_मन_र_जन_6.txt,c4d8c4e588aca62049f41040d6431d27349f5fc0,openai,gpt-4o-mini,1,0.2073170731707317,0.7926829268292683,
8,hindi,gemma_3_12b_it,few-shot,ख_ल,articles_today/hindi_gemma_3_12b_it_few-shot_ख_ल_8.txt,218b315d9da050aa56379c977d6379ec4164fd30,openai,gpt-4o-mini,1,0.16654545454545455,0.8334545454545454,
00143,hindi,gpt_4o,few-shot,स_शल,articles_today/hindi_gpt_4o_few-shot_स_शल_00143.txt,5ac86c23855282d76b1dd8d08e512efdc7147073,openai,gpt-4o-mini,1,0.13126709206927986,0.8687329079307201,
01745,hindi,gpt_4o,few-shot,व_ज_ञ_न,articles_today/hindi_gpt_4o_few-shot_व_ज_ञ_न_01745.txt,66d0ad92c272449d72873ffbd6315df3c7ed7af6,openai,gpt-4o-mini,1,0.12133605998636673,0.8786639400136332,
03142,hindi,gpt_4o,few-shot,व_ज_ञ_न,articles_today/hindi_gpt_4o_few-shot_व_ज_ञ_न_03142.txt,e4a6198b7aee7313feb7d755abef0dcac81852be,openai,gpt-4o-mini,1,0.1761467889908257,0.8238532110091743,
04387,hindi,gpt_4o,few-shot,भ_रत,articles_today/hindi_gpt_4o_few-shot_भ_रत_04387.txt,f1476f991f368a0c04752f693e6b55c15baca6c2,openai,gpt-4o-mini,1,0.07412398921832884,0.9258760107816711,
04771,hindi,gpt_4o,few-shot,व_ज_ञ_न,articles_today/hindi_gpt_4o_few-shot_व_ज_ञ_न_04771.txt,f1971b47b7e0b7374000cf15e28c8a5f537a93f4,openai,gpt-4o-mini,1,0.14311377245508983,0.8568862275449102,
04935,hindi,gpt_4o,few-shot,स_शल,articles_today/hindi_gpt_4o_few-shot_स_शल_04935.txt,2195df3e7848d20a9ab26a2d32c2871cddefae63,openai,gpt-4o-mini,1,0.1484375,0.8515625,
05204,hindi,gpt_4o,few-shot,व_द_श,articles_today/hindi_gpt_4o_few-shot_व_द_श_05204.txt,5a27a6c0dad20ffc429a9b78e2e4b409ca3f5f10,openai,gpt-4o-mini,1,0.16725726435152374,0.8327427356484762,
05392,hindi,gpt_4o,few-shot,स_शल,articles_today/hindi_gpt_4o_few-shot_स_शल_05392.txt,f3517f5110d4397d41b77f3983e3f4a92d558780,openai,gpt-4o-mini,1,0.14677222898903775,0.8532277710109623,
1,hindi,gpt_4o,few-shot,ख_ल,articles_today/hindi_gpt_4o_few-shot_ख_ल_1.txt,21a92693accafc17cc63dbb600c9b8d1c9807c2a,openai,gpt-4o-mini,1,0.10751374465485644,0.8924862553451436,
8,hindi,gpt_4o,few-shot,ख_ल,articles_today/hindi_gpt_4o_few-shot_ख_ल_8.txt,04a9ad97a49c1b17cae25aa33fee2d2c04217716,openai,gpt-4o-mini,1,0.09926017262638717,0.9007398273736128,
00303,hindi,mistralai_Mistral_7B_Instruct_v0_2,few-shot,ख_ल,articles_today/hindi_mistralai_Mistral_7B_Instruct_v0_2_few-shot_ख_ल_00303.txt,7be3fbf87162e66ff030db155bce24c3efb948e4,openai,gpt-4o-mini,1,0.28252032520325204,0.717479674796748,
00306,hindi,mistralai_Mistral_7B_Instruct_v0_2,few-shot,व_द_श,articles_today/hindi_mistralai_Mistral_7B_Instruct_v0_2_few-shot_व_द_श_00306.txt,8b641f96006479110841c2d44b7e2c31f13a5a51,openai,gpt-4o-mini,1,0.4184445973847213,0.5815554026152787,
00467,hindi,mistralai_Mistral_7B_Instruct_v0_2,few-shot,मन_र_जन,articles_today/hindi_mistralai_Mistral_7B_Instruct_v0_2_few-shot_मन_र_जन_00467.txt,163abe670405fbf97f90edc6dbd7360eb89cc0d6,openai,gpt-4o-mini,1,0.5096481271282634,0.49035187287173665,
01123,hindi,mistralai_Mistral_7B_Instruct_v0_2,few-shot,भ_रत,articles_today/hindi_mistralai_Mistral_7B_Instruct_v0_2_few-shot_भ_रत_01123.txt,db973757f9386fdf28eb85ae9ffcb5b50588088d,openai,gpt-4o-mini,1,0.5348148148148149,0.46518518518518515,
01144,hindi,mistralai_Mistral_7B_Instruct_v0_2,few-shot,ख_ल,articles_today/hindi_mistralai_Mistral_7B_Instruct_v0_2_few-shot_ख_ल_01144.txt,8354335d4138c18ec59f02a9338989919bb5e4b7,openai,gpt-4o-mini,1,0.36382536382536385,0.6361746361746361,
03751,hindi,mistralai_Mistral_7B_Instruct_v0_2,few-shot,व_द_श,articles_today/hindi_mistralai_Mistral_7B_Instruct_v0_2_few-shot_व_द_श_03751.txt,155a168455d579e9b979ef4f8dcdd5e3abfc2fb8,openai,gpt-4o-mini,1,0.49634591961023145,0.5036540803897686,
05078,hindi,mistralai_Mistral_7B_Instruct_v0_2,few-shot,भ_रत,articles_today/hindi_mistralai_Mistral_7B_Instruct_v0_2_few-shot_भ_रत_05078.txt,c5afd7bf5fb38b408afbc90dded38d51066199cf,openai,gpt-4o-mini,1,0.4581304771178189,0.541869522882181,
06476,hindi,mistralai_Mistral_7B_Instruct_v0_2,few-shot,व_द_श,articles_today/hindi_mistralai_Mistral_7B_Instruct_v0_2_few-shot_व_द_श_06476.txt,1698a6b402c89ac1a778ea5fbefa2af6a4146a8c,openai,gpt-4o-mini,1,0.3317634746206175,0.6682365253793825,
07191,hindi,mistralai_Mistral_7B_Instruct_v0_2,few-shot,भ_रत,articles_today/hindi_mistralai_Mistral_7B_Instruct_v0_2_few-shot_भ_रत_07191.txt,b23fbb54934be9a475271f8a3ed1e9802f6140b7,openai,gpt-4o-mini,1,0.425561797752809,0.574438202247191,
7,hindi,mistralai_Mistral_7B_Instruct_v0_2,few-shot,ख_ल,articles_today/hindi_mistralai_Mistral_7B_Instruct_v0_2_few-shot_ख_ल_7.txt,9a2d11725c05d534dd9fb57769875139631f852f,openai,gpt-4o-mini,1,0.4371508379888268,0.5628491620111732,
1,hindi,gemini_2_5_flash,zero-shot,व_द_श,articles_today/hindi_gemini_2_5_flash_zero-shot_व_द_श_1.txt,3e91060bdd2d26d58b589e11b1da053bab87c122,openai,gpt-4o-mini,1,0.1259311812699539,0.874068818730046,
10,hindi,gemini_2_5_flash,zero-shot,व_द_श,articles_today/hindi_gemini_2_5_flash_zero-shot_व_द_श_10.txt,57f2df141b421c1724225a9bb4137ffc43768080,openai,gpt-4o-mini,1,0.07593818984547461,0.9240618101545254,
11,hindi,gemini_2_5_flash,zero-shot,ख_ल,articles_today/hindi_gemini_2_5_flash_zero-shot_ख_ल_11.txt,4a2cc57f63ec2edd137c3307a129c4720f61e4a4,openai,gpt-4o-mini,1,0.10452261306532663,0.8954773869346734,
13,hindi,gemini_2_5_flash,zero-shot,व_द_श,articles_today/hindi_gemini_2_5_flash_zero-shot_व_द_श_13.txt,22aa24b85cc4d6491a0bf297caed15b829f86b8d,openai,gpt-4o-mini,1,0.07565109549400578,0.9243489045059943,
2,hindi,gemini_2_5_flash,zero-shot,स_शल,articles_today/hindi_gemini_2_5_flash_zero-shot_स_शल_2.txt,f97a7d56b5301f494bb55a339ccb6c0f5dd7ebf9,openai,gpt-4o-mini,1,0.17869034406215317,0.8213096559378468,
2,hindi,gemini_2_5_flash,zero-shot,मन_र_जन,articles_today/hindi_gemini_2_5_flash_zero-shot_मन_र_जन_2.txt,965ba157a8f563007816839f1b95094fa47ddd94,openai,gpt-4o-mini,1,0.09305373525557012,0.9069462647444299,
5,hindi,gemini_2_5_flash,zero-shot,व_द_श,articles_today/hindi_gemini_2_5_flash_zero-shot_व_द_श_5.txt,778eca96beaa9662f9c32c0b80837ceef35bf285,openai,gpt-4o-mini,1,0.12,0.88,
6,hindi,gemini_2_5_flash,zero-shot,व_ज_ञ_न,articles_today/hindi_gemini_2_5_flash_zero-shot_व_ज_ञ_न_6.txt,20211f0069bb6e640458dbd883e711eccae38353,openai,gpt-4o-mini,1,0.08819188191881919,0.9118081180811808,
6,hindi,gemini_2_5_flash,zero-shot,मन_र_जन,articles_today/hindi_gemini_2_5_flash_zero-shot_मन_र_जन_6.txt,a888ed5216136458fe104eec60885fe521a9b006,openai,gpt-4o-mini,1,0.11026785714285714,0.8897321428571429,
8,hindi,gemini_2_5_flash,zero-shot,भ_रत,articles_today/hindi_gemini_2_5_flash_zero-shot_भ_रत_8.txt,43007f26fee1fbd674206f7986e4561d49368484,openai,gpt-4o-mini,1,0.1297640653357532,0.8702359346642468,
1,hindi,gemini_2_5_pro,zero-shot,व_द_श,articles_today/hindi_gemini_2_5_pro_zero-shot_व_द_श_1.txt,e3dc91cfde7f8442e9e06ccd424f32c29939f971,openai,gpt-4o-mini,1,0.10665478312537136,0.8933452168746286,
1,hindi,gemini_2_5_pro,zero-shot,मन_र_जन,articles_today/hindi_gemini_2_5_pro_zero-shot_मन_र_जन_1.txt,a60e14aee0b76b907480d61f88189e79442f9bb6,openai,gpt-4o-mini,1,0.08137931034482758,0.9186206896551724,
10,hindi,gemini_2_5_pro,zero-shot,व_ज_ञ_न,articles_today/hindi_gemini_2_5_pro_zero-shot_व_ज_ञ_न_10.txt,b1487337160cce601c2f7f4a0a96754dee3557ec,openai,gpt-4o-mini,1,0.12573189522342065,0.8742681047765793,
12,hindi,gemini_2_5_pro,zero-shot,व_द_श,articles_today/hindi_gemini_2_5_pro_zero-shot_व_द_श_12.txt,dcdc6215be8065703611683dddbf8f903dbf6301,openai,gpt-4o-mini,1,0.10161090458488228,0.8983890954151177,
2,hindi,gemini_2_5_pro,zero-shot,मन_र_जन,articles_today/hindi_gemini_2_5_pro_zero-shot_मन_र_जन_2.txt,b094280bbcf2988071a12d3fce52ddc85ac325c2,openai,gpt-4o-mini,1,0.1586946803755029,0.8413053196244971,
3,hindi,gemini_2_5_pro,zero-shot,मन_र_जन,articles_today/hindi_gemini_2_5_pro_zero-shot_मन_र_जन_3.txt,22a3e6011c7936cebf9db303047c7b5d9774c4d6,openai,gpt-4o-mini,1,0.11599147121535182,0.8840085287846482,
3,hindi,gemini_2_5_pro,zero-shot,स_शल,articles_today/hindi_gemini_2_5_pro_zero-shot_स_शल_3.txt,1e46ccb7b6a11abccab1e70903db2bcf2958721e,openai,gpt-4o-mini,1,0.12957023733162285,0.8704297626683771,
3,hindi,gemini_2_5_pro,zero-shot,व_द_श,articles_today/hindi_gemini_2_5_pro_zero-shot_व_द_श_3.txt,4d32ad41aff405d5a104bbb6ba421f5f454e8759,openai,gpt-4o-mini,1,0.14846784635304272,0.8515321536469573,
4,hindi,gemini_2_5_pro,zero-shot,व_ज_ञ_न,articles_today/hindi_gemini_2_5_pro_zero-shot_व_ज_ञ_न_4.txt,1cde4cdcd76c28aa616d0fbc046316dfdef14a6c,openai,gpt-4o-mini,1,0.11638378940076204,0.883616210599238,
8,hindi,gemini_2_5_pro,zero-shot,मन_र_जन,articles_today/hindi_gemini_2_5_pro_zero-shot_मन_र_जन_8.txt,ede3f6387511f6c5b85cde135fe8da7b799caa36,openai,gpt-4o-mini,1,0.08017334777898158,0.9198266522210184,
10,hindi,gemma_3_12b_it,zero-shot,ख_ल,articles_today/hindi_gemma_3_12b_it_zero-shot_ख_ल_10.txt,8f8238dd838f839281585451624404ff143345e7,openai,gpt-4o-mini,1,0.14370610480821178,0.8562938951917882,
3,hindi,gemma_3_12b_it,zero-shot,भ_रत,articles_today/hindi_gemma_3_12b_it_zero-shot_भ_रत_3.txt,7faf39efc65237ec0810024c7b76692ed21b97a0,openai,gpt-4o-mini,1,0.09169054441260745,0.9083094555873925,
3,hindi,gemma_3_12b_it,zero-shot,ख_ल,articles_today/hindi_gemma_3_12b_it_zero-shot_ख_ल_3.txt,c6306ce8d3e9a2020340e73f76abafe013ed9062,openai,gpt-4o-mini,1,0.1507991660875608,0.8492008339124392,
3,hindi,gemma_3_12b_it,zero-shot,मन_र_जन,articles_today/hindi_gemma_3_12b_it_zero-shot_मन_र_जन_3.txt,e94c9a602aa9c51884d71af0dcf60acb8db67bd2,openai,gpt-4o-mini,1,0.13394565633371602,0.866054343666284,
5,hindi,gemma_3_12b_it,zero-shot,ख_ल,articles_today/hindi_gemma_3_12b_it_zero-shot_ख_ल_5.txt,ff472cc1ace85b411b96f93a7a0e1282a46e471e,openai,gpt-4o-mini,1,0.12406417112299466,0.8759358288770054,
5,hindi,gemma_3_12b_it,zero-shot,मन_र_जन,articles_today/hindi_gemma_3_12b_it_zero-shot_मन_र_जन_5.txt,4bb5fbac29e7cabfe07a44d327bcbb39555ae6de,openai,gpt-4o-mini,1,0.22302962548910005,0.7769703745109,
7,hindi,gemma_3_12b_it,zero-shot,मन_र_जन,articles_today/hindi_gemma_3_12b_it_zero-shot_मन_र_जन_7.txt,63abb984ec6f515e1c1776130f0f6daca13e0ef6,openai,gpt-4o-mini,1,0.12427287149656266,0.8757271285034374,
7,hindi,gemma_3_12b_it,zero-shot,भ_रत,articles_today/hindi_gemma_3_12b_it_zero-shot_भ_रत_7.txt,cf07e7391810220c7e465da42fea84d52a1f30dd,openai,gpt-4o-mini,1,0.10028818443804034,0.8997118155619597,
8,hindi,gemma_3_12b_it,zero-shot,व_द_श,articles_today/hindi_gemma_3_12b_it_zero-shot_व_द_श_8.txt,791f248c64afb1fb03b06cbf9835d32a844e59a2,openai,gpt-4o-mini,1,0.06455981941309255,0.9354401805869075,
9,hindi,gemma_3_12b_it,zero-shot,व_द_श,articles_today/hindi_gemma_3_12b_it_zero-shot_व_द_श_9.txt,aa5ac1013673f4e74c9df2cb56930f2dbb7ae692,openai,gpt-4o-mini,1,0.0009337068160597573,0.9990662931839402,
00725,hindi,gpt_4o,zero-shot,मन_र_जन,articles_today/hindi_gpt_4o_zero-shot_मन_र_जन_00725.txt,0e00dd3bbd46aa0cea2adcb06fa5b9778772db43,openai,gpt-4o-mini,1,0.1550680786686838,0.8449319213313162,
00849,hindi,gpt_4o,zero-shot,व_ज_ञ_न,articles_today/hindi_gpt_4o_zero-shot_व_ज_ञ_न_00849.txt,01ef0ad015ecd26ea8001933bd32a622aa7740cb,openai,gpt-4o-mini,1,0.18895845190665908,0.811041548093341,
00981,hindi,gpt_4o,zero-shot,ख_ल,articles_today/hindi_gpt_4o_zero-shot_ख_ल_00981.txt,4dfae977389048e4b71c27fe307b860dc2ba3fb6,openai,gpt-4o-mini,1,0.14583333333333334,0.8541666666666666,
01453,hindi,gpt_4o,zero-shot,भ_रत,articles_today/hindi_gpt_4o_zero-shot_भ_रत_01453.txt,0dd233cfcd0b507472d87e5528700e96794bf0de,openai,gpt-4o-mini,1,0.12178517397881997,0.8782148260211801,
01721,hindi,gpt_4o,zero-shot,मन_र_जन,articles_today/hindi_gpt_4o_zero-shot_मन_र_जन_01721.txt,6493f631e5ec6cc9f2694db62a4a8510669b5fa6,openai,gpt-4o-mini,1,0.18684516880093133,0.8131548311990686,
02717,hindi,gpt_4o,zero-shot,स_शल,articles_today/hindi_gpt_4o_zero-shot_स_शल_02717.txt,032abb78aeced3a665dc1bcaa8cb4a84d298f0a6,openai,gpt-4o-mini,1,0.22283737024221453,0.7771626297577855,
03496,hindi,gpt_4o,zero-shot,स_शल,articles_today/hindi_gpt_4o_zero-shot_स_शल_03496.txt,96b145dadc9bdc4845509d86a82b181f497cb670,openai,gpt-4o-mini,1,0.1475541299117883,0.8524458700882117,
04593,hindi,gpt_4o,zero-shot,व_ज_ञ_न,articles_today/hindi_gpt_4o_zero-shot_व_ज_ञ_न_04593.txt,54ad51f6cc85beea6fc74ce79d709f874a6e2210,openai,gpt-4o-mini,1,0.17314022383146807,0.8268597761685319,
06691,hindi,gpt_4o,zero-shot,ख_ल,articles_today/hindi_gpt_4o_zero-shot_ख_ल_06691.txt,8286056d7c4f0ba630e93cbf04f772a2bbf1bfec,openai,gpt-4o-mini,1,0.08717948717948718,0.9128205128205128,
07173,hindi,gpt_4o,zero-shot,भ_रत,articles_today/hindi_gpt_4o_zero-shot_भ_रत_07173.txt,fa2b13525161e5b74b6c138547c54aa218e4029f,openai,gpt-4o-mini,1,0.1295206055508831,0.8704793944491169,
00669,hindi,mistralai_Mistral_7B_Instruct_v0_2,zero-shot,स_शल,articles_today/hindi_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_स_शल_00669.txt,1dfe287a776c7bc30da5d3e6ff2f7d95f3497b8f,openai,gpt-4o-mini,1,0.351,0.649,
03027,hindi,mistralai_Mistral_7B_Instruct_v0_2,zero-shot,भ_रत,articles_today/hindi_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_भ_रत_03027.txt,99180cfb2a3b1239ff0129c7103cf6e5d399b89e,openai,gpt-4o-mini,1,0.39865996649916247,0.6013400335008375,
03075,hindi,mistralai_Mistral_7B_Instruct_v0_2,zero-shot,भ_रत,articles_today/hindi_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_भ_रत_03075.txt,53fd24226dc208efe2e7f6a5a6eb01513538a405,openai,gpt-4o-mini,1,0.36990595611285265,0.6300940438871474,
03201,hindi,mistralai_Mistral_7B_Instruct_v0_2,zero-shot,स_शल,articles_today/hindi_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_स_शल_03201.txt,668cac4e8af7e07c8552ef68df90c2536c14c0f9,openai,gpt-4o-mini,1,0.43219264892268694,0.5678073510773131,
04151,hindi,mistralai_Mistral_7B_Instruct_v0_2,zero-shot,व_ज_ञ_न,articles_today/hindi_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_व_ज_ञ_न_04151.txt,886d8ee9d58e96100c44439c687b366459302d4b,openai,gpt-4o-mini,1,0.41268075639599555,0.5873192436040044,
04362,hindi,mistralai_Mistral_7B_Instruct_v0_2,zero-shot,भ_रत,articles_today/hindi_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_भ_रत_04362.txt,98fdd69e2f65530d3f20d3b4ad29a85723fe7db9,openai,gpt-4o-mini,1,0.31852279284477786,0.6814772071552222,
04453,hindi,mistralai_Mistral_7B_Instruct_v0_2,zero-shot,मन_र_जन,articles_today/hindi_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_मन_र_जन_04453.txt,7739b1c9eb474469cbc8d7153943c9788bf6dd65,openai,gpt-4o-mini,1,0.3670150987224158,0.6329849012775842,
05659,hindi,mistralai_Mistral_7B_Instruct_v0_2,zero-shot,ख_ल,articles_today/hindi_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_ख_ल_05659.txt,eb3259b18fa09be58b1447d75db568c8921b488d,openai,gpt-4o-mini,1,0.4938176197836167,0.5061823802163833,
06275,hindi,mistralai_Mistral_7B_Instruct_v0_2,zero-shot,भ_रत,articles_today/hindi_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_भ_रत_06275.txt,5a19813e6e1715317ba5fd632bc111ae8ce36b53,openai,gpt-4o-mini,1,0.4287179487179487,0.5712820512820513,
07264,hindi,mistralai_Mistral_7B_Instruct_v0_2,zero-shot,मन_र_जन,articles_today/hindi_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_मन_र_जन_07264.txt,73cb553ae18c79dd5d2893ad3e40808f72deff67,openai,gpt-4o-mini,1,0.4311131386861314,0.5688868613138687,
1,tamil,gemini_2_5_flash,chain-of-thought,வ_ள_ய_ட_ட,articles_today/tamil_gemini_2_5_flash_chain-of-thought_வ_ள_ய_ட_ட_1.txt,09d09ae789d1f179642e0529b20f56e5f2cc697c,openai,gpt-4o-mini,1,0.12160694896851248,0.8783930510314875,
1,tamil,gemini_2_5_flash,chain-of-thought,இந_த_ய,articles_today/tamil_gemini_2_5_flash_chain-of-thought_இந_த_ய_1.txt,0bdd4e7a11c6288ef353428220ee894ba437561a,openai,gpt-4o-mini,1,0.07032854209445585,0.9296714579055442,
1,tamil,gemini_2_5_flash,chain-of-thought,தம_ழகம,articles_today/tamil_gemini_2_5_flash_chain-of-thought_தம_ழகம_1.txt,d8bba58cf69054fce5aeae8a1d219f23377ed287,openai,gpt-4o-mini,1,0.11022642448370241,0.8897735755162975,
10,tamil,gemini_2_5_flash,chain-of-thought,தம_ழகம,articles_today/tamil_gemini_2_5_flash_chain-of-thought_தம_ழகம_10.txt,23ff6fb7d7008b4dfa3203969517c2abcf7f2016,openai,gpt-4o-mini,1,0.0285204991087344,0.9714795008912656,
16,tamil,gemini_2_5_flash,chain-of-thought,தம_ழகம,articles_today/tamil_gemini_2_5_flash_chain-of-thought_தம_ழகம_16.txt,ea37f921bc35378fa6113bb8672b19a2d67e6692,openai,gpt-4o-mini,1,0.09123757904245709,0.9087624209575429,
2,tamil,gemini_2_5_flash,chain-of-thought,தம_ழகம,articles_today/tamil_gemini_2_5_flash_chain-of-thought_தம_ழகம_2.txt,3313bf93d3b4eda557d2600e75d33f61ab3d0468,openai,gpt-4o-mini,1,0.1426648721399731,0.857335127860027,
2,tamil,gemini_2_5_flash,chain-of-thought,உலகம,articles_today/tamil_gemini_2_5_flash_chain-of-thought_உலகம_2.txt,2a98937a87c8c2eb4b5bbbb1ce4378fb74bb7555,openai,gpt-4o-mini,1,0.09937288953207911,0.9006271104679209,
2,tamil,gemini_2_5_flash,chain-of-thought,ச_ன_ம_ர_ல_ம,articles_today/tamil_gemini_2_5_flash_chain-of-thought_ச_ன_ம_ர_ல_ம_2.txt,2e6fd154decb77ce1d747cc517ecfc33efa917eb,openai,gpt-4o-mini,1,0.1218369259606373,0.8781630740393627,
2,tamil,gemini_2_5_flash,chain-of-thought,இந_த_ய,articles_today/tamil_gemini_2_5_flash_chain-of-thought_இந_த_ய_2.txt,f1e3d76be4927fe274368108e7949239148a0758,openai,gpt-4o-mini,1,0.033101045296167246,0.9668989547038328,
3,tamil,gemini_2_5_flash,chain-of-thought,ச_ன_ம_ர_ல_ம,articles_today/tamil_gemini_2_5_flash_chain-of-thought_ச_ன_ம_ர_ல_ம_3.txt,cc382cf7a36c354c6b0b661b227600b7d5fa3c20,openai,gpt-4o-mini,1,0.08256880733944955,0.9174311926605505,
1,tamil,gemini_2_5_pro,chain-of-thought,உலகம,articles_today/tamil_gemini_2_5_pro_chain-of-thought_உலகம_1.txt,c5f5c14bfc904a8a3fc3835c274f02af7ddeb383,openai,gpt-4o-mini,1,0.17515741270749857,0.8248425872925014,
1,tamil,gemini_2_5_pro,chain-of-thought,ஸ_ட_ட_எக_ஸ_ப_ரஸ,articles_today/tamil_gemini_2_5_pro_chain-of-thought_ஸ_ட_ட_எக_ஸ_ப_ரஸ_1.txt,06396a39a60a2d4a1c2cf6a860a2d7a5f3a8cd0d,openai,gpt-4o-mini,1,0.0510248582642826,0.9489751417357174,
16,tamil,gemini_2_5_pro,chain-of-thought,தம_ழகம,articles_today/tamil_gemini_2_5_pro_chain-of-thought_தம_ழகம_16.txt,6f08ad81e4d895586bf08321deec8da28192ffbc,openai,gpt-4o-mini,1,,,APITimeoutError: Request timed out.
2,tamil,gemini_2_5_pro,chain-of-thought,வ_ள_ய_ட_ட,articles_today/tamil_gemini_2_5_pro_chain-of-thought_வ_ள_ய_ட_ட_2.txt,b5acd87568cd4797f28d19babf8247f3229ae725,openai,gpt-4o-mini,1,0.2076101468624833,0.7923898531375166,
